Date,Zipcode,One_BR,Two_BR,Three_BR,Four_BR
2015-06-30,90066,-422.56554754318984,-1296.3784939260984,-1077.17170636229,-602.4275247587608
2015-06-30,90068,-673.0277496065112,-370.888354552072,-471.36047660003646,-829.3169536647871
2015-06-30,90069,-245.5812688500915,-211.18189406107933,-809.3296236334804,-1851.3984498849015
2015-06-30,90077,-3.080852847365797,-312.5380981945993,-230.4559028956937,-1142.1473733788894
2015-06-30,90201,-67.84122981585136,-145.2273225832952,-68.79080493898088,-2.4342392496399516
2015-06-30,90211,-53.125953184543455,311.4729570650786,41.78957217629807,689.5934932135955
2015-06-30,90212,-645.9653135839097,-828.1005651719562,-468.46411045872765,-1020.5135687082088
2015-06-30,90230,-590.909917338217,-1169.42234721469,-2330.3392314911102,-2333.623017862622
2015-06-30,90232,-813.9183232124234,-991.2300360067273,-1196.5201928477047,-2000.7730490191968
2015-06-30,90240,71.34594317840389,39.312197417184734,70.55263450650688,268.63286406733704
2015-06-30,90242,-279.5932823519765,-363.82278021044687,-385.4303656339787,-464.57968615112543
2015-06-30,90245,213.05184068593087,91.38101118593796,20.799127023575387,-519.149296272284
2015-06-30,90247,-106.88180363529358,41.800147730421656,-84.42889294518976,-213.51071791599827
2015-06-30,90250,-35.66851456946985,42.47254390676945,-19.04112813938143,150.35881343957095
2015-06-30,90254,503.8545744277808,21.96599327544241,-486.8710285573633,284.49607041831075
2015-06-30,90255,129.15453607300017,15.044111069691846,-35.518822318589834,-79.37330664552282
2015-06-30,90260,-23.93358782059352,-191.22428095420426,-32.91991152508951,-314.46822659501737
2015-06-30,90265,89.46755381962566,63.73666129377095,-556.9587691333786,-673.048385694237
2015-06-30,90266,-1186.7499621508045,-1685.802703243365,-1914.9487586578741,-1699.7699561249594
2015-06-30,90270,-246.25919284597077,-156.7218902684778,-235.22820475377625,-233.97655092297916
2015-06-30,90272,382.7329179604689,32.72390399814461,1379.6316313382558,3020.1342133892363
2015-06-30,90275,210.803884370733,-262.6011866629758,53.84366279277771,-165.7645516333927
2015-06-30,90277,190.36988100329532,731.9460033151041,396.62994485524735,349.9127640656279
2015-06-30,90278,-541.2282770959432,-592.5319021221961,-477.7468992604703,-823.4377874111418
2015-06-30,90291,-427.32310271076966,-702.9376794245039,-659.4887439833535,-1150.8887836634046
2015-06-30,90292,-425.9633285483203,-39.725094804873535,-306.8844347312068,-502.75476134256417
2015-06-30,90304,-255.28684516840664,-27.160898590041064,176.47897666652932,-28.273010869498204
2015-06-30,90305,-253.66059888269945,-580.8859914607632,-484.9947599660826,-457.3485353130377
2015-06-30,90401,91.79413963222927,-367.3175398943383,-553.3211957312386,908.6153334753247
2015-06-30,90402,224.9729498978176,-735.9232092035089,-1030.7021182329902,-27.246847544242435
2015-06-30,90403,46.69512160532293,-428.9907055017027,-475.5316815895369,-1502.1364390294768
2015-06-30,90404,-713.961705215772,-335.81751269809223,-915.8359616583588,-3858.244748226867
2015-06-30,90405,381.5383561677971,-149.3441709442633,328.94050766824006,-139.70470351555193
2015-06-30,90501,-74.53918993392811,410.5647912742664,692.2935026976811,488.4813072631575
2015-06-30,90502,294.89675624739084,-225.4971750526713,-15.771672791952126,23.393101825542985
2015-06-30,90503,-61.12187267427914,330.3192911961587,74.01422818397708,444.63355292880476
2015-06-30,90505,-279.21456343256017,-245.9351753676662,-262.9574342176391,-506.0633759511285
2015-06-30,90601,-309.3697220702196,-242.87088826102158,-494.8952502009289,-129.7891418879507
2015-06-30,90605,344.1687420993953,-612.4559142682946,-495.20261172347597,-315.27573994724725
2015-06-30,90606,-169.48344300424048,59.90864086943472,-87.48002601698761,-61.35383288378432
2015-06-30,90620,-30.72383918280519,-121.2529861254812,-159.0905284549937,-223.1937535341879
2015-06-30,90621,225.22905214990175,116.14312991355436,151.3818570552817,160.6390840588343
2015-06-30,90630,-234.8286241749861,91.74871278919805,148.92567278619669,-98.75696230287029
2015-06-30,90638,52.063756783187344,-25.63452680014935,95.7757421531598,-227.19099023868264
2015-06-30,90660,-90.69492507702415,146.90284912240716,136.77376777040777,148.55357233771298
2015-06-30,90701,114.60787417190693,-122.0688405938762,496.0822583302771,282.0226436673817
2015-06-30,90706,-348.0755803081885,-152.0240004152287,-41.99146977272332,-208.53746828920777
2015-06-30,90710,117.5876748538616,-40.046021534902046,-23.54892392556135,-141.18393825823455
2015-06-30,90715,23.11695634368862,380.4115159845037,-189.47761481385464,-343.5039314585289
2015-06-30,90717,50.66261122085251,423.7700348630705,400.8842308777889,846.7473514323303
2015-06-30,90723,-20.536338835656625,87.50612246958137,20.16635518214072,93.20564333090492
2015-06-30,90731,-739.4689363042556,48.82181252257703,-19.89634746271229,221.69056287131048
2015-06-30,90732,99.9304440410152,-56.94239119496355,-276.0023433815066,106.31212260523878
2015-06-30,90744,241.42731192844602,455.37559048800796,335.1742421677807,129.61079626935552
2015-06-30,90755,62.74893584570573,301.20526298341576,0.846433435293231,-245.10103733719654
2015-06-30,90802,170.31874923730626,247.3906018330101,475.32161664305534,567.384576862266
2015-06-30,90803,-240.44559786072085,-205.4850669662611,130.759826596672,335.3317492876015
2015-06-30,90804,-297.94611568696274,-525.9857815994768,-346.99126982779296,-1073.9301632020924
2015-06-30,90805,-122.73312074207236,-39.028172717655295,-143.64718624596918,-121.93489909301904
2015-06-30,90806,34.558040003771694,208.96015471905795,312.21837464886113,318.35773032933326
2015-06-30,90808,-6.607192999751211,-300.19799726643936,-632.4273111747957,-692.313038647875
2015-06-30,90814,101.13626135143274,-49.009158596837025,-130.43559734796384,-484.5307773396229
2015-06-30,91001,-641.1652882108056,278.3385013501841,238.6458454596177,4.022153098864345
2015-06-30,91006,660.6411195412643,468.21693621997866,887.3227250219943,839.1400906596177
2015-06-30,91007,228.06693985433017,-189.99052006195873,-46.83037364646815,-248.91124979048888
2015-06-30,91010,-200.15889889125083,-202.22491019295518,-433.2261427413277,-550.4760418580522
2015-06-30,91011,35.294072986103906,-191.93691383443692,-262.80938145231664,-460.6353681640118
2015-06-30,91016,226.79341896522382,-167.32116855635343,-374.38911913235694,-411.3361502448733
2015-06-30,91020,-440.2205334657111,269.81798501692214,92.1221048527365,122.60224790578516
2015-06-30,91024,-190.6238272869759,-43.899437331783695,-171.6703127422623,-318.67941006438423
2015-06-30,91030,-506.3395467611932,-661.6888854686354,-1998.937019001032,-1707.5889658098795
2015-06-30,91040,-183.25137105331,-170.27241048532733,-513.2551731654535,573.1212075314085
2015-06-30,91042,672.921563731554,-444.6136808726287,-327.8160371118705,-287.628283072451
2015-06-30,91101,-492.69194293979683,-138.52047088599235,-328.0484780317853,-155.45943944708966
2015-06-30,91103,-277.9378958419565,-328.4853248244462,-628.1667958502344,-1549.5020635539272
2015-06-30,91104,-353.17893774930536,-300.91862340735355,-464.576982357132,-499.8231978085779
2015-06-30,91105,-100.2884646035524,-527.3671924224327,-170.67237329388902,-771.3414839606347
2015-06-30,91106,11.255400759148259,-292.3399559467953,-515.3300151672046,-638.7691109815632
2015-06-30,91107,95.5054540709511,-244.93970715108884,-220.8433668227628,-356.28402804424314
2015-06-30,91201,-252.2285574315679,-224.63841104512798,-183.2195086542177,-167.1046548532249
2015-06-30,91202,-559.7611630096353,-432.52568902969534,-336.2892806908118,-933.9580249472423
2015-06-30,91204,-128.618042055016,45.78658805065712,48.20085514739253,456.20136399016616
2015-06-30,91205,175.6439899350238,508.3463553736464,254.50728891008015,435.6342072585362
2015-06-30,91206,128.99097934651613,37.04929528271317,-112.12002359903131,-656.1971156151175
2015-06-30,91207,-589.9895309591553,-722.366549906362,-1356.607676688499,-1422.741471027433
2015-06-30,91214,-230.1414118859589,-586.8769105672678,-449.88434073126405,-830.6355402111811
2015-06-30,91302,13.90880332714318,-92.30984549775829,68.09289223058926,-265.4610946196488
2015-06-30,91304,518.7886107950093,31.41638360270502,-297.06254667154064,-152.19839103148217
2015-06-30,91311,-399.67376616222697,-89.54474978670805,-232.73629490727245,-290.21712781854086
2015-06-30,91316,-99.68364878182459,-471.0673078080033,-492.14939294357356,-1441.786931891923
2015-06-30,91321,153.2812036830014,254.42188992655696,425.5862302704836,543.2389893695962
2015-06-30,91324,-1145.631168874937,-379.8156587138548,-160.16334703459162,-155.430717600951
2015-06-30,91325,-330.1782928892169,-108.35651083801187,-121.05768213907663,-60.689325591431505
2015-06-30,91331,66.85096333646054,-202.4368123721888,-208.7317990657976,-94.52802581285799
2015-06-30,91335,49.63372059990827,165.91668108179658,-119.39870565509436,-154.8511423436191
2015-06-30,91342,-151.6119975141221,-171.39577509092706,-169.31562308055936,-236.5269669362492
2015-06-30,91344,197.6243515962676,42.25617386703277,1.9545451469090724,-9.424279192682123
2015-06-30,91345,-1076.9913687593858,387.3059012198879,471.9305731446843,218.52878284703053
2015-06-30,91355,221.61920440115694,182.74641984075578,356.8837331514917,263.5783705933424
2015-06-30,91356,90.64602075049076,93.90113973410587,-287.50052689808535,822.3637506517206
2015-06-30,91362,235.98953705643257,125.30000954167,152.89266132788524,110.90597394520206
2015-06-30,91364,53.93587909031734,-59.123417382692146,56.75232631602869,65.5052782981075
2015-06-30,91367,-211.2052962100324,-262.5972737556169,-258.1845898703563,-191.31027746308084
2015-06-30,91401,332.976761379133,273.11414911742094,378.2232993826266,470.70383801126127
2015-06-30,91403,92.65298681685701,-307.99512638814616,-592.1317981224362,-1105.7048487040977
2015-06-30,91405,99.89411016289877,-93.37617909620319,23.3592995953698,-224.74794504549968
2015-06-30,91411,21.242314479842342,192.04533349785956,254.92295391384744,440.59767972217264
2015-06-30,91423,33.909859037064386,-451.97331876070535,-572.6401281241436,-1058.606609682674
2015-06-30,91501,-370.46313180422464,-212.40095499402008,-286.7371511637915,-368.9441828302111
2015-06-30,91502,10.59668313396862,-133.7457767864973,30.814738154767838,-39.69626552866391
2015-06-30,91504,34.4602146850827,119.49835852828927,-123.4954065332536,92.22916729194606
2015-06-30,91505,6.085683813873631,495.5710993314528,474.48977795988236,555.7566537746276
2015-06-30,91506,-62.001282039096324,-71.64643831155124,-223.47799199302196,-321.50409702503663
2015-06-30,91602,-335.02075924776904,-226.37298238965684,-489.43602975278367,-265.48556321008357
2015-06-30,91604,-408.07337631946365,-300.7060764716541,-165.50727709070415,-538.7285209933387
2015-06-30,91605,-56.90845143801089,54.444193877575636,36.50195118117472,-71.24248282660227
2015-06-30,91606,239.93281031675832,680.7483392751077,764.5163844610936,802.3037904239227
2015-06-30,91607,20.162939354537908,178.38744694232474,284.7589888335424,296.9356500215028
2015-06-30,91702,-44.439536873628356,-399.63509138917664,-246.47766561695556,-183.53360841552131
2015-06-30,91706,-362.5905268559695,112.32421562600813,92.91103145014569,-18.430147226656693
2015-06-30,91709,98.9408453650152,-782.7828744637734,-1097.414998164532,-1043.2619237399076
2015-06-30,91722,-410.9366605747287,-127.99690795564379,-256.78806096870727,-190.91459457291768
2015-06-30,91724,-75.88321710145249,-120.90774044958462,-191.6026182227269,-222.53990745235288
2015-06-30,91731,640.7032821468051,350.39017270703033,337.5318214200065,-276.27435749052245
2015-06-30,91732,172.58642460945669,-138.9374380005619,-174.79589606805462,-314.3806670465629
2015-06-30,91733,-219.49758442427543,72.56900508745402,46.54869314325711,-121.89969027390724
2015-06-30,91741,-408.61354877913834,-337.19340209959057,-232.6300517420941,-377.94511821642516
2015-06-30,91746,-129.883151690786,-62.718354566387404,-72.2175324055543,68.27373686624328
2015-06-30,91748,2.00455596166424,-190.7527067171468,-268.602918559212,-476.93025161150575
2015-06-30,91750,-356.9842257628436,-423.7859936075993,-457.8267578767308,-813.7191123248973
2015-06-30,91754,414.5123195176798,56.6810357507464,329.2897561558424,432.8631439220188
2015-06-30,91755,-377.1134195558569,-423.07316636065,-379.5516313302471,-641.3104570802549
2015-06-30,91762,-159.01700092278344,-109.59942722951547,-78.10579257253417,-88.88188913986194
2015-06-30,91763,-17.276000213610946,-155.94981662880036,29.94660453373736,-31.481968720585904
2015-06-30,91765,187.33566537622886,162.0924916520404,283.291199757613,379.0916531856379
2015-06-30,91770,-528.1774661871233,-731.3747176154089,-534.9216440197989,-424.810660634733
2015-06-30,91773,-27.03972241416768,144.97840442078896,129.80400632722268,-1.383358728814396
2015-06-30,91775,116.81999845928209,213.76635787297715,206.72807628980942,-54.41106834500903
2015-06-30,91776,244.0488522603645,90.9768013600272,132.4838569101129,629.8968847413017
2015-06-30,91780,11.049369347679834,62.235204855388595,29.67610513341512,210.218428243946
2015-06-30,91786,152.4626947660117,202.63474452203099,328.4931255715251,498.2505167509925
2015-06-30,91790,382.95489366482826,361.9157722190005,324.6029432192392,351.96526535943934
2015-06-30,91791,-253.4920359127798,-195.4923292549821,-234.92962478761243,-471.2685120620533
2015-06-30,91801,132.30898870346934,348.87460225149414,225.41124130769185,182.2036679123083
2015-06-30,91803,164.96534337802024,222.02081944670104,-659.1472017659197,-241.20233111135357
2015-06-30,91906,267.70607589641133,-135.42360408178317,-106.55206218551108,-482.24986134947363
2015-06-30,91913,33.38512711323164,192.25624242168118,269.37834669519225,174.30798547722472
2015-06-30,91935,-285.61396632876165,74.60820036054362,-203.0762104882901,228.5629991754308
2015-06-30,91941,134.88900556666266,38.50980723871964,-204.89835705394435,-71.98108618577041
2015-06-30,91942,-201.8971858918652,-135.28184822042516,-273.5099760639108,-57.19978818195303
2015-06-30,91945,-658.4748378606571,-293.3077494080227,-430.7398485700531,-668.0995998221331
2015-06-30,91977,-9.910007813110052,120.3659307123218,353.3638440027286,336.5936962354108
2015-06-30,92008,-9.805254621759492,-120.99963729796427,-22.78805806139245,-6.547486792242973
2015-06-30,92009,48.2029610724628,94.28538160676572,78.5355780731471,42.56627712143036
2015-06-30,92014,327.54301039758263,278.8223695052431,105.0302024945994,-295.28736670753085
2015-06-30,92024,-20.264030222993068,-308.6587161737628,-689.8060216610698,-742.827258622708
2015-06-30,92025,-104.27787125264904,-187.33774220560719,-295.31956716611217,-547.7766161605007
2015-06-30,92028,-256.8474847307688,-247.38077477845988,-156.6981452268147,-563.7897230898237
2015-06-30,92037,-17.818521965898817,-143.4231922045071,-149.71643308744538,-265.66137615753996
2015-06-30,92040,15.972489731661696,87.13881274841538,101.66966199092622,122.00499410689915
2015-06-30,92054,-53.7634652671301,-425.84999342152605,-140.67826410247014,-77.11272945736636
2015-06-30,92057,382.8546360706853,-84.155697232576,137.70892237337253,180.79750797490345
2015-06-30,92065,126.23490153349523,144.97092700507224,5.164711113576423,-51.191877179483306
2015-06-30,92070,-145.93009178581738,-212.74245957796745,-373.999785340114,430.5409291777056
2015-06-30,92071,-304.7366703068913,-172.93264819466648,-311.49161482490376,-323.08539782959684
2015-06-30,92075,-312.70331158510214,26.013687371140342,212.31158404630756,236.40908727555947
2015-06-30,92078,-161.38557350720708,-107.97160006114002,-189.93205635840732,-234.5237084008173
2015-06-30,92081,-58.351228686635494,-103.26579035266865,-4.489751016758935,-62.39109921504118
2015-06-30,92082,247.59012768962785,359.3747136531434,-389.25089872762317,-499.40315989219266
2015-06-30,92084,81.14808745233977,-43.81279305673296,-85.09601023884026,-93.63378785812216
2015-06-30,92091,-32.21917315724843,-190.44057278177155,-348.56776842600095,-1598.444930065205
2015-06-30,92101,-72.3068072547225,-208.5944577824319,-199.92865904660744,277.5127820523643
2015-06-30,92103,178.0350629950504,-140.18627853221585,146.03166299789925,-407.3212131588458
2015-06-30,92104,-57.02770633871067,193.5642402634505,8.59714787960914,229.00335815641603
2015-06-30,92106,164.06515601661135,-371.10751708552704,-65.603175353325,131.17113686726154
2015-06-30,92107,76.33780607635015,-252.9282155393723,-6.882940817747217,-424.18996909380087
2015-06-30,92108,68.2027537303523,232.25266553135918,492.8512029680418,73.35185402577567
2015-06-30,92109,99.80167205923573,160.46063807302102,496.1177197534843,524.4714585417753
2015-06-30,92110,-37.646238899363055,-15.305493572137065,-3.964833390876556,-15.560961741232063
2015-06-30,92115,-115.47874014602978,-282.11513830120407,-370.4178019825337,-354.52978246610985
2015-06-30,92116,91.47580085438193,-30.908453243731948,-795.7818586510675,204.30284981231085
2015-06-30,92117,117.10118434235063,206.6330741045526,114.12718268754186,161.19953237260574
2015-06-30,92118,-314.7215799646025,-585.0959124588851,-310.690669303623,-707.845560244794
2015-06-30,92119,5.2993664877160365,6.315181085876766,17.995502125868818,-11.67223478838748
2015-06-30,92120,92.29510746427664,-29.525033393395336,-57.462483545577115,-31.607237584682732
2015-06-30,92122,-21.06736503168945,34.58361607216537,-22.7205272641852,170.23980549534897
2015-06-30,92124,49.20865216150506,-305.2304162724257,-162.8452938549868,-177.00786443369896
2015-06-30,92126,230.7486258994237,21.05597738468848,-281.4571807042612,-114.28146875718024
2015-06-30,92127,167.45763310901262,183.37717354174802,361.2284379668357,419.2964617310729
2015-06-30,92128,166.12649499898689,80.0426898407819,176.8295524937463,159.8176660311792
2015-06-30,92130,20.588911984194,-112.6542117075554,27.663992557925177,-46.236151581505325
2015-06-30,92131,564.5745935804579,874.3324533373227,880.0811993210658,766.5865058028754
2015-06-30,92211,82.06818829832149,66.49743384260303,20.956828549316693,192.04649639232426
2015-06-30,92220,340.7957404204008,137.19514097434134,116.47004089052498,-210.07784308326717
2015-06-30,92234,-100.54476568977819,-96.27859904205437,-62.53291551536265,-62.703210375573434
2015-06-30,92260,234.6503517772261,79.89808326056371,226.30557338215516,321.9848891231327
2015-06-30,92262,16.276452633593895,167.19237075355773,158.27449965916153,-25.898915613671196
2015-06-30,92264,-80.41716710276653,-74.6877570118141,18.817370199192272,45.7958137134689
2015-06-30,92270,271.79127204134625,11.962686324220149,251.5886281422779,-60.40116675919056
2015-06-30,92277,241.34048752389492,121.58717767814035,-52.93407446596247,-97.56179406634566
2015-06-30,92284,-22.818756729440018,-119.60398852370724,120.17901939238968,155.6265195394383
2015-06-30,92308,-272.97673152770716,-150.99265080262884,-154.00686173426382,47.226278971505636
2015-06-30,92314,85.57571061110788,37.35539084219222,22.839156322589112,22.483590430287737
2015-06-30,92315,-104.34448180994212,-37.58441419612599,87.49306123040337,-1.0287615366633092
2015-06-30,92320,0.7807488402955217,10.826853485011416,91.6992611505499,33.4914342598068
2015-06-30,92325,-58.697029202909,82.27923846406189,36.329053641575655,-83.68162723206306
2015-06-30,92341,-118.8129372209327,-428.6892787661361,-386.4787210194688,-674.0900739862153
2015-06-30,92352,223.82896171541458,164.77082498616687,-28.50467696287005,-201.60344977027646
2015-06-30,92373,-319.56376734708687,256.0587209295231,409.26855102877096,520.5096705024405
2015-06-30,92374,-684.9608039581573,61.03075856144914,-46.8178884538816,3.715798007521688
2015-06-30,92386,66.33104587865036,-15.693084183349097,110.79409059127669,31.32262950423299
2015-06-30,92391,-180.5411838619253,-99.72153259323672,-163.14492729891683,-173.66359605629023
2015-06-30,92399,16.46551932037267,-140.38076090214253,-177.21674597860454,-170.5389490722821
2015-06-30,92407,-127.02631651070386,-305.7351079655475,-160.82863301009496,-143.35904605155937
2015-06-30,92503,-209.41890820853246,-32.6218990610857,103.73822472166395,183.80595449390898
2015-06-30,92504,343.2258517956493,168.21214240621188,49.09144949437995,193.0883580809601
2015-06-30,92592,46.40445912047132,65.72936628988168,113.46802932189665,174.45548752058502
2015-06-30,92596,33.75338526247739,150.56212959162326,202.17319684338267,53.381161116248805
2015-06-30,92603,146.60601486235083,-1491.7837300934088,-1630.2612284672693,-2277.868797829759
2015-06-30,92604,-199.4013234830359,-257.55754932415067,-549.2431212583667,-717.9707959151001
2015-06-30,92606,234.0562742822517,115.29192685208216,316.79276861056184,684.7864958094432
2015-06-30,92610,68.71124337250241,118.95188655792973,202.5984490800903,302.86912104921083
2015-06-30,92612,-5.066193156680519,-152.82636531882375,-350.86874380784684,-621.2196195566369
2015-06-30,92614,-234.78290597106917,25.80554843993765,-671.4019411144782,-572.8013784710265
2015-06-30,92618,38.54044492418763,180.61417381899085,348.13387791576815,601.8187788181073
2015-06-30,92620,-187.98654908831608,26.795654666210467,234.90554738999,149.49547368420573
2015-06-30,92626,-403.8819475911722,284.3566022530629,372.438463626054,490.81846737626336
2015-06-30,92627,-10.74349904109518,-432.8505569993542,-342.81639121212436,-489.2752417195402
2015-06-30,92646,-400.0231045585905,399.0261614709118,-97.84406166422785,-60.54064660102236
2015-06-30,92648,-519.2296662473124,155.2655201534925,224.85593411863792,749.8858293297583
2015-06-30,92651,-1520.4958832581826,-390.1224532368101,-2292.298824705429,-5508.314663413925
2015-06-30,92655,314.3258575802485,362.06584492101854,310.52980279899316,265.08804082984335
2015-06-30,92672,-248.66184580586224,-397.51612341285096,72.86747100899093,1218.1724300195458
2015-06-30,92677,-85.3218282799445,276.8472427047426,241.58846246612134,89.74143292676058
2015-06-30,92683,-599.0136447115858,-262.93098601131544,-334.21219024846806,-493.8140940904802
2015-06-30,92688,-62.53943470970201,261.68694961421755,359.70012875196824,643.0696506833689
2015-06-30,92692,-56.143547567709454,54.603674058638326,-46.711603078817184,27.087454210567433
2015-06-30,92805,-174.18275147863895,-250.13275929250423,143.5228857960169,-6.290786668328152
2015-06-30,92806,1214.5978301406592,299.55320882607015,542.2664805005187,636.5288950141744
2015-06-30,92808,197.81786071445072,175.47440571362262,70.31598847617802,469.628048618644
2015-06-30,92833,-210.4781399228619,-263.08467297563647,-52.26798695869203,-431.21049938448164
2015-06-30,92841,182.96585190531124,43.06041909953833,276.32929284022504,308.0763450839412
2015-06-30,92843,-234.34430085519475,-49.39692137142693,-239.11249444515568,65.52085848081536
2015-06-30,92867,317.26790377579164,196.77093928281673,25.272577020732413,151.98940047828086
2015-06-30,92870,-9.255059572781208,44.24497354952864,7.6015971748610855,8.774206665868483
2015-06-30,92886,0.9494479663842951,389.7142674669596,913.1924448213713,756.790370007038
2015-06-30,93001,-810.4216771474602,-622.8460383241794,-437.2425948268971,-479.2736500580295
2015-06-30,93003,-58.230941070863686,82.64118335643745,53.80761622838069,-5.190336261497956
2015-06-30,93010,214.4723508450796,-48.16570199599222,-194.68535356422703,-162.28592939921154
2015-06-30,93012,-83.36931032318405,-51.43175145849158,90.9072108775924,77.39489981585133
2015-06-30,93021,-109.40471608304865,-0.45456533841272495,-14.771573000564716,-6.170418763531273
2015-06-30,93022,-1040.0565475273945,-326.6181433848936,628.5039709756708,630.2108117867385
2015-06-30,93023,1363.4071728658525,574.3029915012181,920.1691741454983,1130.9788583354966
2015-06-30,93035,148.83364484936467,516.0452898897329,698.2084448983281,473.8641599720005
2015-06-30,93036,45.53664837425146,354.0792165513276,109.52584094595434,138.7688199247705
2015-06-30,93063,-75.0591441627223,75.92359281127031,171.7961732168659,189.89651889492544
2015-06-30,93065,161.618102218591,-320.278059375123,-41.72248923716287,-24.946197471140522
2015-06-30,93101,-310.6621429424593,-27.276796517280875,170.1220782391094,637.6041592201229
2015-06-30,93105,-198.7133687518913,367.9821107131896,590.4955350130629,480.53827300807967
2015-06-30,93110,-76.30307554585768,192.75847333528915,-61.819843603979365,-63.851046468389065
2015-06-30,93111,-358.22432961352763,200.22779671673925,385.91039116495216,738.6056860273198
2015-06-30,93117,110.82464289674769,-261.9617497297105,63.235507026496954,59.415390998628766
2015-06-30,93222,134.5111553646053,121.13910114632506,-62.39858447342583,395.8251301846372
2015-06-30,93277,268.03697282760396,256.1800326568266,416.1591623885032,501.78754107420934
2015-06-30,93291,95.68655027439509,109.78424454788343,127.5996580166363,223.48704299285268
2015-06-30,93292,-13.221490766301903,14.417205557480203,38.032936898651606,53.95535335992039
2015-06-30,93309,123.89451305492899,72.39815793372503,188.4867410651352,226.75871708599004
2015-06-30,93402,814.3581803616547,668.6339159643081,300.1901372666872,495.16319141523996
2015-06-30,93405,-271.1286990327058,-346.5519968189956,-299.0767524625873,-381.2967480808999
2015-06-30,93420,-319.49047615116143,-733.1202003538748,-1493.9541822437782,-1524.987129561935
2015-06-30,93422,-173.7542145069524,81.37302478528555,122.46893406925837,90.90627037030069
2015-06-30,93433,358.9788976717008,-18.78532127205187,-18.33755234937861,132.2639431930234
2015-06-30,93442,-183.4764021385968,-242.27170350965687,-403.7571145157765,-354.22546660041326
2015-06-30,93446,105.25385060327969,51.039829639020034,10.603859959377461,-88.81590825369379
2015-06-30,93449,172.3021198154531,-244.53875173997793,51.29644817748728,-2002.2969061255048
2015-06-30,93454,38.703086391521346,86.04562002409722,75.99551992480183,-69.0827401342716
2015-06-30,93463,-180.84989971562283,39.04014546529103,-1.8143950862445972,-141.7562755606247
2015-06-30,93536,557.0012025698069,55.70479551066253,331.5103717609093,557.3538495184408
