Date,variable,value,measure_type,Bedrooms,Source
2024-06-30,f_mean_ThreeBR,1384519,mean,3,SES forecast
2024-07-31,f_mean_ThreeBR,1393728,mean,3,SES forecast
2024-08-31,f_mean_ThreeBR,1402937,mean,3,SES forecast
2024-09-30,f_mean_ThreeBR,1412146,mean,3,SES forecast
2024-10-31,f_mean_ThreeBR,1421355,mean,3,SES forecast
2024-11-30,f_mean_ThreeBR,1430564,mean,3,SES forecast
2024-12-31,f_mean_ThreeBR,1439773,mean,3,SES forecast
2025-01-31,f_mean_ThreeBR,1448982,mean,3,SES forecast
2025-02-28,f_mean_ThreeBR,1458191,mean,3,SES forecast
2025-03-31,f_mean_ThreeBR,1467400,mean,3,SES forecast
2025-04-30,f_mean_ThreeBR,1476609,mean,3,SES forecast
2025-05-31,f_mean_ThreeBR,1485818,mean,3,SES forecast
2025-06-30,f_mean_ThreeBR,1495027,mean,3,SES forecast
2025-07-31,f_mean_ThreeBR,1504236,mean,3,SES forecast
2025-08-31,f_mean_ThreeBR,1513445,mean,3,SES forecast
2025-09-30,f_mean_ThreeBR,1522654,mean,3,SES forecast
2025-10-31,f_mean_ThreeBR,1531863,mean,3,SES forecast
2025-11-30,f_mean_ThreeBR,1541072,mean,3,SES forecast
2025-12-31,f_mean_ThreeBR,1550281,mean,3,SES forecast
2020-12-31,f_mean_FourBR,1266642,mean,4,SES forecast
2021-01-31,f_mean_FourBR,1278473,mean,4,SES forecast
2021-02-28,f_mean_FourBR,1290745,mean,4,SES forecast
2021-03-31,f_mean_FourBR,1303017,mean,4,SES forecast
2021-04-30,f_mean_FourBR,1315289,mean,4,SES forecast
2021-05-31,f_mean_FourBR,1327561,mean,4,SES forecast
2021-06-30,f_mean_FourBR,1339833,mean,4,SES forecast
2021-07-31,f_mean_FourBR,1352105,mean,4,SES forecast
2021-08-31,f_mean_FourBR,1364377,mean,4,SES forecast
2021-09-30,f_mean_FourBR,1376650,mean,4,SES forecast
2021-10-31,f_mean_FourBR,1388922,mean,4,SES forecast
2021-11-30,f_mean_FourBR,1401194,mean,4,SES forecast
2021-12-31,f_mean_FourBR,1413466,mean,4,SES forecast
2022-01-31,f_mean_FourBR,1425738,mean,4,SES forecast
2022-02-28,f_mean_FourBR,1438010,mean,4,SES forecast
2022-03-31,f_mean_FourBR,1450282,mean,4,SES forecast
2022-04-30,f_mean_FourBR,1462554,mean,4,SES forecast
2022-05-31,f_mean_FourBR,1474826,mean,4,SES forecast
2022-06-30,f_mean_FourBR,1487098,mean,4,SES forecast
2022-07-31,f_mean_FourBR,1499370,mean,4,SES forecast
2022-08-31,f_mean_FourBR,1511642,mean,4,SES forecast
2022-09-30,f_mean_FourBR,1523914,mean,4,SES forecast
2022-10-31,f_mean_FourBR,1536186,mean,4,SES forecast
2022-11-30,f_mean_FourBR,1548459,mean,4,SES forecast
2022-12-31,f_mean_FourBR,1560731,mean,4,SES forecast
2023-01-31,f_mean_FourBR,1573003,mean,4,SES forecast
2023-02-28,f_mean_FourBR,1585275,mean,4,SES forecast
2023-03-31,f_mean_FourBR,1597547,mean,4,SES forecast
2023-04-30,f_mean_FourBR,1609819,mean,4,SES forecast
2023-05-31,f_mean_FourBR,1622091,mean,4,SES forecast
2023-06-30,f_mean_FourBR,1634363,mean,4,SES forecast
2023-07-31,f_mean_FourBR,1646635,mean,4,SES forecast
2023-08-31,f_mean_FourBR,1658907,mean,4,SES forecast
2023-09-30,f_mean_FourBR,1671179,mean,4,SES forecast
2023-10-31,f_mean_FourBR,1683451,mean,4,SES forecast
2023-11-30,f_mean_FourBR,1695723,mean,4,SES forecast
2023-12-31,f_mean_FourBR,1707995,mean,4,SES forecast
2024-01-31,f_mean_FourBR,1720267,mean,4,SES forecast
2024-02-29,f_mean_FourBR,1732540,mean,4,SES forecast
2024-03-31,f_mean_FourBR,1744812,mean,4,SES forecast
2024-04-30,f_mean_FourBR,1757084,mean,4,SES forecast
2024-05-31,f_mean_FourBR,1769356,mean,4,SES forecast
2024-06-30,f_mean_FourBR,1781628,mean,4,SES forecast
2024-07-31,f_mean_FourBR,1793900,mean,4,SES forecast
2024-08-31,f_mean_FourBR,1806172,mean,4,SES forecast
2024-09-30,f_mean_FourBR,1818444,mean,4,SES forecast
2024-10-31,f_mean_FourBR,1830716,mean,4,SES forecast
2024-11-30,f_mean_FourBR,1842988,mean,4,SES forecast
2024-12-31,f_mean_FourBR,1855260,mean,4,SES forecast
2025-01-31,f_mean_FourBR,1867532,mean,4,SES forecast
2025-02-28,f_mean_FourBR,1879804,mean,4,SES forecast
2025-03-31,f_mean_FourBR,1892076,mean,4,SES forecast
2025-04-30,f_mean_FourBR,1904349,mean,4,SES forecast
2025-05-31,f_mean_FourBR,1916621,mean,4,SES forecast
2025-06-30,f_mean_FourBR,1928893,mean,4,SES forecast
2025-07-31,f_mean_FourBR,1941165,mean,4,SES forecast
2025-08-31,f_mean_FourBR,1953437,mean,4,SES forecast
2025-09-30,f_mean_FourBR,1965709,mean,4,SES forecast
2025-10-31,f_mean_FourBR,1977981,mean,4,SES forecast
2025-11-30,f_mean_FourBR,1990253,mean,4,SES forecast
2025-12-31,f_mean_FourBR,2002525,mean,4,SES forecast
