,One_BR,Two_BR,Three_BR,Four_BR
128428,-55.75331910952216,-76.9271999927001,-98.98545594273727,-131.7736246204957
128429,-20.602719804256523,-38.344721150133516,-52.06131002122494,-67.94537260430967
128430,-3.240335429552169,-14.15372437021903,-20.937764537610345,-29.050583433834433
128431,7.294007296334627,0.8949881161440714,-1.3545239672529197,-4.749939430523127
128432,13.850766490340579,10.28155880468348,10.883410873743125,10.427933616718157
128433,17.943261018187187,16.1410782622368,18.525014684664328,19.905138654925686
128434,20.49969500239159,19.801005205471213,23.298297093710623,25.82547736062529
128435,22.096371319280475,22.086885186336442,26.27954004093934,29.523068006857084
128436,23.094015983850646,23.51504875917496,28.14215912314067,31.83335786338203
128437,23.71774914406856,24.40782521693279,29.306532566112722,33.277703322546934
128438,24.10808748841983,24.96641373630664,30.03506193047773,34.18152784476615
128439,24.352741135294945,25.316402620303403,30.491538032379907,34.747959982413505
128440,24.50645860260449,25.536183909523075,30.77819887504651,35.103792275097085
128441,24.6034138363428,25.67468980376737,30.95886127497563,35.32816844483184
128442,24.66591062807611,25.763651900488878,31.07495996001347,35.472809559554534
128443,24.70587888472502,25.82054805738906,31.149189853014676,35.565209328413054
128444,24.7318287870101,25.857383717933363,31.197255118655075,35.62514343724713
128445,24.749031468380153,25.881695325856068,31.228986626810528,35.66481998658673
128446,24.763691742318386,25.901753892484496,31.255323594118924,35.698811181813085
128447,24.77370618885996,25.915735396373424,31.27358864886651,35.72184109047723
128448,24.780952492822827,25.925788658971815,31.286724665521067,35.738458921190556
128449,24.786479973867394,25.933382960770253,31.29665364069136,35.751096719618936
128450,24.79093518499262,25.939442053037403,31.304580429596914,35.76125131898486
128451,24.794721128308314,25.944542856862608,31.311257432447885,35.76985596307147
128452,24.79808931836076,25.949045498189545,31.31715431890532,35.77749312957032
128453,24.801196747599626,25.95317476736827,31.32256425769713,35.78452639800745
128454,24.804141410321577,25.95707097818965,31.327670244441233,35.7911827141347
128455,24.80795693767,25.962009902449743,31.33418686668286,35.79992340666749
128456,24.811296432759562,25.966458914902553,31.340015792332384,35.80749432576635
128457,24.820217493827094,25.977686271458687,31.35498744327851,35.828396404534075
128458,24.826507828008573,25.986297709045786,31.366254856376134,35.84280220407578
128459,24.83433721229337,25.996570853596456,31.37982993435963,35.86097230248612
128460,24.840086504501922,26.004444996441705,31.390129799262564,35.87412432946467
128461,24.844670416243996,26.010686079034073,31.39829400796893,35.88457628773322
128462,24.848536029983023,26.01590082387433,31.40511959141739,35.893365352662194
128463,24.85195390552657,26.020474600008708,31.41110924790512,35.901117577929796
128464,24.85509234542759,26.024648271609998,31.416577095482747,35.908222663532214
128465,24.859028828023952,26.02976038645594,31.423319590877124,35.91724347726457
128466,24.86244382319488,26.034317504219544,31.429289506236543,35.924989247618164
128467,24.872384474558384,26.04680052808838,31.445949524692363,35.94832013779062
128468,24.998877054272302,26.202390307802744,31.655147480822468,36.24941017777204
128469,25.081767191994008,26.317370864644378,31.805828941746736,36.44184458035192
128470,25.133688039235707,26.391187173819617,31.9021447121029,36.56189854740961
128471,25.18357749578464,26.458817119096626,31.991233504692467,36.67841707610375
128472,25.215890336803703,26.504346185583113,32.05072082132812,36.753157856019186
128473,25.243769784904725,26.54249024229636,32.10085001438568,36.818029818822545
128474,25.26281243873006,26.569142910561297,32.13569923387902,36.86203585812686
128475,25.277578482926252,26.589539210531544,32.16242805735306,36.89620299380676
128476,25.288673765704175,26.60487553776651,32.182508792166054,36.92180290444573
128477,25.298495401249696,26.618195982369762,32.20000925411464,36.944520423495355
128478,25.308450429727305,26.63149137520581,32.21752974048223,36.96761482624888
128479,25.315521145497506,26.64125630578068,32.230295628541654,36.98382682862987
128480,25.324819372192167,26.65343057479627,32.246400785307564,37.00546679772965
128481,25.335328836877068,26.6672912313584,32.26471315404181,37.02991337250075
128482,25.34269220180453,26.677461172347257,32.278009287665334,37.0468028962255
128483,25.351196972974556,26.688702718004063,32.29284726899804,37.06653747466026
128484,25.358340686354634,26.698369312348124,32.305535578199404,37.08298643474123
128485,25.365692784635772,26.70815302452543,32.318423508012636,37.099984538715404
128486,25.37216120215217,26.71686452747516,32.32986425126923,37.11486917687515
128487,25.377149889592015,26.723673372666394,32.33877088294969,37.12625897538515
128488,25.39293469499403,26.743503095252375,32.36526607020428,37.16346199721775
128489,25.403226368995707,26.75776862265747,32.383919368436516,37.18713577144867
128490,25.421313669787757,26.781091149034733,32.41491937177802,37.229601150032316
128491,25.433087324264125,26.79749071151564,32.43635380301189,37.256706530886966
128492,25.53378966365918,26.921950716668125,32.603518320831135,37.496173801400495
128493,25.593170154313906,27.005462986655736,32.71264681603145,37.63354969767947
128494,25.630932764660432,27.0591411971235,32.78268022653539,37.720819251174994
128495,25.655488187636806,27.093976640291224,32.82813618421901,37.77752131955454
128496,25.67181924811898,27.117040013448364,32.85823966578767,37.81517904384266
128497,25.775401998593523,27.24563274333865,33.03079376914886,38.061319629591814
128498,25.836582868535054,27.331723395652297,33.143285033474,38.202865362287945
128499,25.875469436555807,27.38701098089441,33.21541738375278,38.29273792880653
128500,25.901698906363666,27.42403918096638,33.26378385176501,38.35338447235026
128501,26.01141175281176,27.561396558660935,33.44777060154945,38.61372176647558
128502,26.079333086276023,27.65652509662098,33.57220120934676,38.77108014521936
128503,26.122285331540706,27.717596478731405,33.65188265799456,38.87036903858876
128504,26.16271242610063,27.77250047925862,33.72417149944799,38.964705689747355
128505,26.188336800650042,27.808707369298475,33.77144234335957,39.02388848533533
128506,26.21307400440635,27.842163546554442,33.81550632861872,39.08155157017034
128507,26.235947017703676,27.873063701387792,33.85620149887937,39.13483413063313
128508,26.271294843769088,27.918973649596964,33.91718092449484,39.2179509819234
128509,26.33224762474664,27.99749051397354,34.02167766218251,39.36165263537061
128510,26.373233042024356,28.054520692313503,34.0963630366183,39.45668121190157
128511,26.402415639484463,28.09529157965077,34.14972153357564,39.52429574953292
128512,26.425362671165175,28.126968832902595,34.19126795801859,39.57754432100558
128513,26.441463797799084,28.149446241320415,34.2206659991796,39.614737240368726
128514,26.45732055608837,28.170793788083916,34.248787572121444,39.65163363096999
128515,26.47479059808574,28.193994923932692,34.27943590632181,39.69240280900098
128516,26.486353788096743,28.210139979200406,34.300530676425666,39.71901910156255
128517,26.505249844725064,28.234624107280975,34.33304547240502,39.763358490294785
128518,26.52725398399475,28.263630071671887,34.37142846190522,39.814832206263844
128519,26.58621993258528,28.33821189585668,34.47107595725892,39.954334754215886
128520,26.62182718040503,28.388291224380986,34.536504751428744,40.036641532627215
128521,26.644906943311227,28.420982534426386,34.579166024116105,40.089917963761856
128522,26.66030800805703,28.442712429735405,34.6075301859627,40.12542078648854
128523,26.670925647957713,28.45759512648007,34.62696457285689,40.149846885058054
128524,26.67953059098504,28.469391802252982,34.6424249909756,40.16967941411667
128525,26.69072194583174,28.484062353508364,34.6618384330302,40.195772188227316
128526,26.87935170470225,28.715780924186518,34.97351541122501,40.645020248991585
128527,26.993200559646926,28.875322479001227,35.18218388376113,40.90882803355998
128528,27.06447813839896,28.976869714478056,35.314657655502145,41.07369490766526
128529,27.11186541195505,29.043981462979787,35.40230898154762,41.183404915137324
128530,27.142351522649854,29.087287344559268,35.45881635236019,41.25384448404702
128531,27.16626905778278,29.12039518945083,35.50222280430679,41.30934166891203
128532,27.184931646232275,29.146134241125925,35.53597610616821,41.35260262700267
128533,27.200348746483094,29.167235802863498,35.5636793761664,41.38834625956288
128534,27.215687327275553,29.18781704139552,35.59080547911334,41.42404323470668
128535,27.234772589457254,29.21292098263985,35.624036966675064,41.46868774917725
128536,27.248221711269814,29.231537010955787,35.64840904274014,41.49973957950362
128537,27.31394707387955,29.313460651113733,35.75822262796871,41.65570517527101
128538,27.35420956194156,29.36985780203879,35.83196535904208,41.74886520689714
128539,27.38011113065545,29.406568271098035,35.87987070782262,41.808674390026354
128540,27.397267815822005,29.430810685057743,35.91151162332674,41.848242511499976
128541,27.408980922016298,29.447261858170776,35.93299158114604,41.87520554936701
128542,27.41729716428121,29.45884939170901,35.94812849549619,41.89430193480239
128543,27.51393223859794,29.577902536190585,36.10813970952183,42.12421729279351
128544,27.570870707627442,29.657943761749237,36.21273741881802,42.255937601034226
128545,27.60808811135804,29.710638624453004,36.28153906172805,42.3420125313607
128546,27.632256507417335,29.744907450294598,36.32625803924435,42.397818549450655
128547,27.648342780253774,29.76761956681985,36.35590344255229,42.434909143128834
128548,27.659388507085584,29.783115284377477,36.37613735641553,42.46032672986081
128549,27.673123002664493,29.80123554808656,36.40009863174445,42.49237650735661
128550,27.767022397975747,29.917521781654028,36.55620871745311,42.71555232626637
128551,27.823489274214925,29.996754198950658,36.65979058736302,42.846245374771165
128552,27.86524556056143,30.054918645051792,36.73598109674789,42.94317102502816
128553,27.89589916380937,30.09759318422731,36.79187563581302,43.01426728915119
128554,27.919718381770117,30.130506808671765,36.83503673788998,43.069536472195374
128555,27.937333225555342,30.15494664322289,36.8670449379618,43.11030235818776
128556,27.949225150125724,30.171625728757686,36.88882623084153,43.137679068846914
128557,27.96250797844653,30.189301799530746,36.912157474031964,43.168614706205915
128558,27.97448518866036,30.20545579541309,36.93341203459158,43.19639314154452
128559,27.98864343555182,30.224141377625525,36.958116657373495,43.22942375562513
128560,27.99916468379885,30.238604175136754,36.977066134644474,43.25369468830543
128561,28.00666972655627,30.24901294196078,36.99066782554653,43.270911148504375
128562,28.021106934157775,30.26752563188507,37.01529310375307,43.304790532848884
128563,28.030698862527558,30.28082683859485,37.03268279752304,43.32684312663746
128564,28.042524308568773,30.296411007860176,37.053286006916885,43.35440211192576
128565,28.051645415386922,30.3088836477123,37.06963786262666,43.37543081283971
128566,28.06022525683687,30.320423778227017,37.08481653723559,43.39527178337266
128567,28.09857840843555,30.368253884077596,37.148898999326434,43.48615956308998
128568,28.12293276789325,30.402186016855936,37.19329365398011,43.54247264713878
128569,28.13995777573943,30.42600128020582,37.22443135460765,43.58179782057064
128570,28.15639438355504,30.448180029648594,37.25363670981087,43.62003691704995
128571,28.178116440840203,30.4766525414496,37.29136286338072,43.67092351452237
128572,28.267024772781564,30.58776812151599,37.44023205401847,43.881864995403426
128573,28.319858083906865,30.662123418772367,37.53738277370048,44.00407212951213
128574,28.354562335181182,30.71123147323579,37.60150607421762,44.084330182232826
128575,28.377165384317877,30.743259638624203,37.64330290052065,44.13651143786979
128576,28.39227479598806,30.764573069232572,37.67112416905042,44.171339751993486
128577,28.495094791518394,30.892073600504087,37.84225383484323,44.415713841898366
128578,28.556772000432225,30.978670696668054,37.955456337126535,44.558476581521504
128579,28.595921220157244,31.034321819616693,38.02806479036084,44.64895763252349
128580,28.621338937122214,31.070391184909074,38.07513004087212,44.70765646655126
128581,28.638208020516952,31.094224884872823,38.10623816744869,44.74656017342347
128582,28.741154126088194,31.222110267887803,38.277819015521324,44.991158811423254
128583,28.80490215343599,31.311276543667798,38.39447171302324,45.13885223896084
128584,28.8471978158526,31.37100011955246,38.47249683228725,45.23675587580721
128585,28.886148521789504,31.423969346966807,38.54221559451759,45.327606259597665
128586,28.91186450451178,31.46011418933929,38.58945432577262,45.387068079573865
128587,28.934669598464865,31.491200471145888,38.63032798332095,45.44012188739265
128588,28.949620626250276,31.512211519620873,38.65776677643544,45.47458449786597
128589,28.959938227287925,31.52666008111486,38.676635145556375,45.49831441626338
128590,28.974189362247536,31.545315586902838,38.70134517837172,45.531628040131885
128591,28.987649542246768,31.563363744977817,38.72512479810442,45.56290889981704
128592,28.997817534196773,31.5773429947024,38.74343980516382,45.58636053178323
128593,29.006080202892825,31.58863368775811,38.75824236491281,45.605399475572206
128594,29.01510876502819,31.600614950632806,38.77404697811038,45.626347986469646
128595,29.02160438309369,31.609557178653986,38.785739879766396,45.64122833920274
128596,29.03248877927642,31.623594179993212,38.804375878085935,45.66667682771749
128597,29.040004167432542,31.63395962667685,38.81793083553546,45.68391967820107
128598,29.046653271438473,31.6429512536625,38.829733089652585,45.699221282365016
128599,29.055650008293693,31.65468339554106,38.84526351209484,45.720163813162316
128600,29.064023723575637,31.66589380891493,38.86001802280743,45.73952896718161
128601,29.07112056311778,31.675502929323823,38.87262951465687,45.75586833958404
128602,29.076500878859115,31.6828724000856,38.88226729025641,45.76816503087556
128603,29.08377792627495,31.692358384060395,38.89481562397213,45.78505705356668
128604,29.094045836498594,31.70568156069116,38.91247578946956,45.80901159471056
128605,29.104131917593005,31.719125545593737,38.93019607436403,45.83240972419622
128606,29.111274316217692,31.728990747917614,38.94309279800253,45.8487869927933
128607,29.12547891446268,31.747168898381428,38.96728182959919,45.88212724450006
128608,29.135897685880185,31.761449698374527,38.985999826294545,45.906162209005025
128609,29.242520991647233,31.892947001938243,39.16269943342521,46.15981532327337
128610,29.31109920340629,31.988315189481458,39.28760863194525,46.31889878268863
128611,29.37471893299417,32.07464743522869,39.401306668266294,46.46746886926827
128612,29.41926528432623,32.13681756487837,39.48270762251508,46.57080852790341
128613,29.447769455728043,32.17723211323247,39.53545068147018,46.63665406014768
128614,29.468490654845045,32.2061685194303,39.573315253036014,46.68461246327657
128615,29.51248041953753,32.26247863560949,39.648355719610365,46.78841922578301
128616,29.568649101805832,32.33606648929432,39.74593642972393,46.92036945296409
128617,29.60319890508208,32.384816803481996,39.809600809019294,47.00021938970028
128618,29.62955575110281,32.421394718953344,39.8575333916421,47.06135847854939
128619,29.65556911465419,32.456432248071465,39.903717891446334,47.12204745895645
128620,29.672373755012895,32.48005796211436,39.93457276577117,47.160803066728434
128621,29.685783083559595,32.498522563505965,39.958780352112164,47.19182745660674
128622,29.702841514786325,32.5209682506236,39.98848817763098,47.2317103758355
128623,29.716055397662803,32.5390581548793,40.012222787973336,47.26228550386876
128624,29.73782985291514,32.56722955022903,40.04965196407087,47.313426341144215
128625,29.7537500075333,32.589131397082696,40.07836792845286,47.350269769018176
128626,29.771362640936264,32.61256527533064,40.109314160176055,47.39136583263933
128627,29.786911777905257,32.633602422328245,40.13699195242459,47.42748369260486
128628,29.79741060039968,32.6482594911641,40.1561401966012,47.45163387049774
128629,29.807871818857617,32.66230224763716,40.17463146224067,47.475899305664065
128630,29.817209160022436,32.67490555493586,40.1912005360168,47.49749603137127
128631,29.825883353070946,32.68656977537497,40.20654298419746,47.51755619219928
128632,29.83220132045309,32.69526933436909,40.21791743413554,47.53202463717816
128633,29.838115501379704,32.703211610447,40.22835102610265,47.5456250907789
128634,29.84859927903271,32.71666467696236,40.24622736396218,47.570146650992434
128635,29.864614180264002,32.73736142089219,40.27371298905128,47.60768125276151
128636,29.876144038029278,32.753228674910936,40.294500185892026,47.63428808036583
128637,29.88426834230549,32.76452172778482,40.30925521037879,47.65293792481415
128638,29.891311684095133,32.774081238254105,40.32179790756158,47.669153428505076
128639,29.896665616505675,32.78141456770223,40.331388509859515,47.6813895442314
128640,29.90100928292823,32.7873131868356,40.33910603694607,47.69128558908209
128641,29.90472538110763,32.792313937561296,40.34565254526887,47.69972844924323
128642,29.908049959187103,32.79675413023307,40.35146798586841,47.70726461169972
128643,29.915020017934943,32.80559717164318,40.3632285346182,47.7235135107744
128644,29.92018708257221,32.81262537669228,40.372427157786746,47.73531753552718
128645,29.924404421371587,32.818340833722495,40.37990588234052,47.744920330394976
128646,29.928041006225083,32.823227597716134,40.386303711057415,47.75317895751535
128647,29.93131590781626,32.82759665308776,40.39202637208065,47.76060006559786
128648,29.934365102624156,32.83164253835353,40.39732756206859,47.76749846753771
128649,29.93824587849889,32.836674889140255,40.40396603007667,47.77639026959906
128650,29.942598564863296,32.8423704064225,40.41147137362609,47.78637518055219
128651,29.947242580747755,32.84848230493594,40.41951978124552,47.79703455337858
128652,29.95109576039207,32.853666034132615,40.42630693396174,47.80579485890846
128653,29.95450244781849,32.858222989623364,40.43227467319025,47.81352091925674
128654,29.9586061340627,32.86357446841076,40.439329336634174,47.8229289290898
128655,29.962125481653473,32.86828100120177,40.445494116197736,47.83091636709143
128656,30.04214862285846,32.96640683530544,40.57750182845766,48.02141430907953
128657,30.097157693209166,33.042227057812056,40.67697273292205,48.14920364449146
128658,30.144508330449963,33.106890696033794,40.762008310371755,48.25956150459237
128659,30.19872471483877,33.17892198059272,40.85726923158728,48.38664530697266
128660,30.233319933478317,33.227609017104136,40.92089135810834,48.466670677629445
128661,30.25676056052485,33.26061609278638,40.9640166323875,48.52085532268187
128662,30.277203377728057,33.288531491721784,41.000703699620146,48.56837263370611
128663,30.296563896046795,33.3146438370046,41.03509805527353,48.61345247357794
128664,30.315189082144112,33.33968776602093,41.06810109737092,48.65682869973908
128665,30.349883054791594,33.38426687839432,41.12744429254686,48.73856649384267
128666,30.376300779347705,33.42045864327532,41.17496914736298,48.79992513424131
128667,30.39348403512339,33.44466198421225,41.20656988355351,48.83955226602323
128668,30.409083314255728,33.46585597671791,41.23443836647334,48.8757838033773
128669,30.423525129419676,33.485347051733264,41.26009382701476,48.9093372236289
128670,30.44792996015314,33.51685432377563,41.30197896769438,48.9667062156299
128671,30.47317180749693,33.55044315908997,41.346346932320095,49.025678174196635
128672,30.50886090607933,33.59700289146011,41.408129156679465,49.109516763422924
128673,30.53116403745196,33.62835852626728,41.4490871787264,49.16100690827253
128674,30.556720567697674,33.66236934577741,41.49402684699241,49.220768160490415
128675,30.57704443176449,33.69019423631557,41.530564958379706,49.26794491252169
128676,30.597318258315966,33.717415058793804,41.566453992821536,49.31520495488138
128677,30.61743988356984,33.74438520610072,41.602021820494684,49.36211447968002
128678,30.723034961333852,33.87576598562802,41.778226079557406,49.61291514278986
128679,30.78544766128007,33.9636147889055,41.89301042498326,49.757311849954974
128680,30.909705787644388,34.12337300739194,42.10580655543369,50.05077233064778
128681,30.987065830702747,34.23211323406973,42.24797287845157,50.22998568365136
128682,31.041769185846864,34.30879097219988,42.34831211361424,50.35689588562863
128683,31.076608000701885,34.358273576267486,42.412882735248175,50.43741411394404
128684,31.10031043680237,34.39168278334116,42.456530010210436,50.49220935065439
128685,31.11897924890577,34.41746817374081,42.49033776563641,50.53548395879648
128686,31.132464949712453,34.43621499974069,42.51486845658403,50.566620258625925
128687,31.142803080621242,34.45047848823716,42.53354811633129,50.590466187280505
128688,31.153127452349135,34.46431522540929,42.55177263069209,50.614415719869626
128689,31.161404396849463,34.475603821253515,42.566576380747804,50.63348899907542
128690,31.17238107109316,34.489964650003245,42.58558595205771,50.659083869023625
128691,31.17999798428405,34.50048724687828,42.599343906100955,50.67656140418601
128692,31.203245351278742,34.529773845645856,42.638477188866865,50.73145133889783
128693,31.218883771216312,34.551415479092206,42.66681292357985,50.767576349677135
128694,31.231489695904212,34.56871050237901,42.68949738513855,50.796738372872156
128695,31.243179163200697,34.58448864503239,42.71025574209049,50.82384911132181
128696,31.266891689127974,34.61481438405427,42.750648633757855,50.87968251680193
128697,31.285823110976672,34.640581338713645,42.78451291542284,50.92363539725892
128698,31.303266282995125,34.664153656508894,42.81554225293144,50.96420364642508
128699,31.318796822305572,34.68518759908117,42.84321193219297,51.00027747065084
128700,31.33220741262643,34.703402606474796,42.86715255571561,51.03137403136528
128701,31.450343570939715,34.84932075819289,43.063170879290524,51.312366610072495
128702,31.519796248465344,34.94703976833343,43.19086143997681,51.473071794451734
128703,31.564762786769943,35.01081567852862,43.27411529804194,51.57708852851562
128704,31.617103062218366,35.08051997743205,43.36626645989687,51.69975828051365
