,One_BR,Two_BR,Three_BR,Four_BR
130399,-8.569197504430687,-21.903853059925545,-26.42077158024691,-35.24495244425905
130400,-8.644671723610218,-22.02328693265639,-26.581317973744696,-35.446538466670134
130401,-8.712827627180921,-22.131574680787786,-26.726838350524734,-35.628941779738305
130402,-8.77332239499358,-22.228259800775803,-26.85670696750634,-35.79130039228906
130403,-8.829692581928,-22.317354243118583,-26.97647751567244,-35.94175279620312
130404,-8.877910268359106,-22.39506901128511,-27.080800640705277,-36.07170618671608
130405,-8.919093631168392,-22.461901784571737,-27.170463597015484,-36.183040891652844
130406,-8.95758232358543,-22.522970196008195,-27.252528576385266,-36.28593357495903
130407,-8.99003894654688,-22.575553623934,-27.32308653615247,-36.37362312889901
130408,-9.019178693526161,-22.622268701485666,-27.385815118104382,-36.451921068866646
130409,-9.04397943114485,-22.662481269064344,-27.439768021587557,-36.51894158945692
130410,-9.065806603731044,-22.697673461309364,-27.48700304266802,-36.577752941142535
130411,-9.085659535706833,-22.729337741196797,-27.52953819237253,-36.6309657739925
130412,-9.09201059881329,-22.74440117335184,-27.549273963382493,-36.65204636254651
130413,-9.09912102216409,-22.75653330182605,-27.56546788931472,-36.67163734273175
130414,-9.094687044275851,-22.754321959678293,-27.561997030926804,-36.663712079358724
130415,-9.091557611460587,-22.750334636289125,-27.556513979912356,-36.65602379903348
130416,-8.997187696670862,-22.639438420058276,-27.40351356039033,-36.43554972993221
130417,-8.923452054536948,-22.528290458618574,-27.253349841815105,-36.24219438787031
130418,-8.855291524248736,-22.422118073838867,-27.110399550007568,-36.06128053787579
130419,-8.790863243655476,-22.321419996735692,-26.97489235753456,-35.89015532220377
130420,-8.729790465131442,-22.22595774455669,-26.84643889798845,-35.72796189962239
130421,-8.580993559548272,-22.029547533218388,-26.578425862834763,-35.36262068116886
130422,-8.45629529979516,-21.838370549597073,-26.32061804041862,-35.03363514204004
130423,-8.340431004702463,-21.657290288252227,-26.076910715230895,-34.72576397349673
130424,-8.23039412889984,-21.485361957303127,-25.845553262907547,-34.43357632246146
130425,-8.035936798039804,-21.217298840853253,-25.48115335994943,-33.94673985728704
130426,-7.865647288261006,-20.955698069709776,-25.128499354292902,-33.49737718395564
130427,-7.707594572098456,-20.708503568252944,-24.79584349988147,-33.077306722624236
130428,-7.5466432347054555,-20.461288217662542,-24.462738732364336,-32.653450398603276
130429,-7.397327936867836,-20.227836975241445,-24.148594677709355,-32.25675737485589
130430,-7.249361260705782,-19.999083129632133,-23.840523743715842,-31.865881055888902
130431,-7.104702683125691,-19.775436962956768,-23.539322393838976,-31.483684098320925
130432,-6.949708481226294,-19.54097169246482,-23.22301196036704,-31.078433283818235
130433,-6.7691257590908345,-19.274303129126928,-22.86253985586062,-30.611517396986798
130434,-6.602331870515849,-19.016240929502487,-22.514939644258884,-30.170338122098073
130435,-6.443930249470989,-18.76946867143785,-22.18277661844857,-29.750240927683546
130436,-6.29167824983752,-18.5325438889155,-21.863858106580768,-29.34674818828708
130437,-6.148142000180458,-18.308169716955728,-21.56193948504071,-28.96552019678386
130438,-6.008465409980225,-18.09127670235819,-21.269943617129865,-28.595763127616372
130439,-5.871085224568137,-17.8789282310856,-20.98395810122983,-28.23285846372909
130440,-5.74293665251325,-17.67846896324691,-20.714226524180784,-27.892348176523473
130441,-5.611817881030203,-17.477308337053888,-20.4431567942254,-27.547259396280815
130442,-5.480536574627375,-17.275960736868715,-20.171810962137084,-27.20170208099422
130443,-5.314690575365832,-17.034286295031777,-19.844787324332117,-26.775633324697615
130444,-5.166302384875595,-16.80379386830346,-19.534401401720228,-26.382306035147316
130445,-5.027438011965362,-16.586384002593384,-19.241873842580155,-26.013149930245806
130446,-4.8967534718768215,-16.381627984365267,-18.966406591502547,-25.665693872044613
130447,-4.773657638138768,-16.18877197408496,-18.706951367078517,-25.338435242873754
130448,-4.656703916117227,-16.00594717871521,-18.460949884191663,-25.02784342171378
130449,-4.541835458117663,-15.827990648009726,-18.221331193993265,-24.724104722028134
130450,-4.256479723517673,-15.452626630150293,-17.708958999131188,-24.02450488092675
130451,-4.014929967062782,-15.083553365805274,-17.21111606109699,-23.3882469955132
130452,-3.791907828944979,-14.734788724051326,-16.7417447368387,-22.79542924388543
130453,-3.58082252628818,-14.40462627963946,-16.297493568690196,-22.234634302061068
130454,-3.382813313010767,-14.094228912355023,-15.879919856673753,-21.708051841851912
130455,-3.1929042378111716,-13.798015823025198,-15.481280274926606,-21.204257688711436
130456,-3.0121479319706124,-13.515956133677475,-15.101694233592806,-20.724608231099833
130457,-2.839863269617568,-13.247172120478806,-14.73996789226608,-20.26748441720755
130458,-2.6735844694588327,-12.988590762011567,-14.391885894361371,-19.8269811208978
130459,-2.509424019231256,-12.734973490305954,-14.050309126886365,-19.393445375501113
