Date,Zipcode,One_BR,Two_BR,Three_BR,Four_BR
2020-06-30,90717,652.1622957263418,522.4211921173576,420.97760320246584,306.76288591753655
2020-06-30,90723,-208.91088708135598,-277.0300503239443,-13.343785339971044,-448.28383090191113
2020-06-30,90731,607.5235821344143,381.35593303899606,692.9866191658115,670.0685362328627
2020-06-30,90732,96.28679625082225,274.569208700218,488.0252421484058,880.5090983489589
2020-06-30,90744,-136.330682406775,882.0880121566561,779.2978265002944,555.4707008496929
2020-06-30,90755,-162.23224546469646,-593.6506853148067,-330.5480656026907,349.6931503712436
2020-06-30,90802,105.16521510405707,83.61274002136571,119.30089794384533,484.8462934613748
2020-06-30,90803,-35.881683629615814,264.2667023462037,-272.67031430696375,1053.5908159870182
2020-06-30,90804,-66.16027693751079,-349.2091725665541,12.608744224604624,477.4488907277917
2020-06-30,90805,667.637138572674,329.16936183167786,771.0778389922751,455.9901569568351
2020-06-30,90806,26.073151196149432,-152.37391272977814,-386.47113807386125,-871.0048123499367
2020-06-30,90808,72.12686229655033,-156.61936830512312,67.94055313177327,345.37042250033863
2020-06-30,90814,144.31609800114063,232.62091385494085,706.7841133733789,1091.5823573892442
2020-06-30,91001,936.0526412873503,-959.8791381257671,-875.3259250337413,87.12051952058084
2020-06-30,91006,-918.0990397501961,-219.09120494180706,-246.3349721779041,727.0607797634651
2020-06-30,91007,-1020.1340423128619,-201.36823341100384,-1555.1403326429936,-1532.1400421490634
2020-06-30,91010,493.77558508211473,365.39475764115974,266.3147725076698,556.2492261897688
2020-06-30,91011,323.3792282061204,-1125.8529232813275,-709.8992084253412,-1338.5434181524536
2020-06-30,91016,-50.185568780243194,-22.122305990611796,484.28452771768656,735.2789463122344
2020-06-30,91020,735.7908816472635,281.2618186911638,-342.89424172321077,107.78559017876675
2020-06-30,91024,79.07019096285265,153.91977399099207,-431.60993296857566,-353.9402734960957
2020-06-30,91030,572.3744774067012,1424.1130513907826,2492.083064278095,1321.980167000059
2020-06-30,91040,-273.49499579194185,427.13420901543464,356.83221270147914,-39.63201369447978
2020-06-30,91042,-474.2444887597773,283.05631378873505,80.5490697494802,297.0506640208214
2020-06-30,91101,790.5983243497302,331.3085390988981,880.4140830502133,1244.5860048190877
2020-06-30,91103,448.71011852681596,-342.12549748030705,-1.7330377648943138,1113.0006628033177
2020-06-30,91104,255.22203538448775,-70.93394941299354,255.73793043341976,298.9025451901584
2020-06-30,91105,-606.1224204044015,917.3995751090209,184.57028060480863,2602.329457567121
2020-06-30,91106,31.48936417893115,265.51044319553455,415.8817597933345,791.264435609728
2020-06-30,91107,-314.27912269991765,-742.2317496198148,-455.9931907464187,275.9344070671816
2020-06-30,91201,356.9046047432736,108.1250991785671,168.16947690065535,185.22319401148192
2020-06-30,91202,442.8948585807652,94.01865346328083,311.5252784368322,1454.9460891395815
2020-06-30,91204,244.37748059330625,-84.88494654992296,104.62956175123969,207.92101005291752
2020-06-30,91205,226.82741188413016,273.54248091027335,170.87895369274955,266.85064535699024
2020-06-30,91206,-12.18303806037035,94.55151236248824,138.58981537210755,1007.289005460114
2020-06-30,91207,-174.5066254260497,228.65363960351698,733.4457562899935,1793.943197257674
2020-06-30,91214,222.05809410186535,172.36320866751566,-273.8773374904223,1234.000137046136
2020-06-30,91302,709.9091072221698,719.1650217157402,1145.5446010849848,2824.035725045243
2020-06-30,91304,-273.628653798606,-108.42584407173476,220.38807607668477,442.59787752891066
2020-06-30,91311,401.52502686413806,80.97467183023488,74.09949877806918,425.61492217946386
2020-06-30,91316,59.37457161742611,210.598218401405,71.12377687327668,520.6193252273023
2020-06-30,91321,188.08492992188178,77.0211985863144,469.52406767200114,317.5643475641282
2020-06-30,91324,1489.016250337967,398.71451760706265,-76.18012953707229,5.23530974733954
2020-06-30,91325,736.4980977940264,242.23775008033508,286.4508235490993,274.38316566775245
2020-06-30,91331,-420.0305636933503,-193.27971766652075,-145.20284610203097,120.70574579406046
2020-06-30,91335,-105.14632664031959,109.68658006919773,-252.4216747607245,-346.13810495636494
2020-06-30,91342,-927.2951467965348,-415.261353601874,-386.9864248234506,-419.7102391975091
2020-06-30,91344,-755.501905441699,-21.76330433235443,7.156978105485524,-85.52626172879287
2020-06-30,91345,446.2917761355794,134.2156276353534,260.3526780677077,278.8816926577091
2020-06-30,91355,-249.69979564679457,243.91354823379265,371.2831486435824,298.04481300344344
2020-06-30,91356,-55.92661222452899,172.59031496906536,-12.571559036652832,414.4524443349717
2020-06-30,91362,349.197682578455,531.5543437084407,768.7697273522331,1025.408233054209
2020-06-30,91364,721.9631807135721,322.12167997405305,139.70039238761092,683.5273635160423
2020-06-30,91367,3.1886589455038234,475.3795396941201,269.90337701048054,394.1937814278914
2020-06-30,91401,-81.72096229029013,394.77044457081604,817.9990544907224,419.4640801661191
2020-06-30,91403,-70.40199363938318,351.8441743232903,594.8336313494347,1243.2268222105981
2020-06-30,91405,167.68300557813387,-130.09953867951353,-696.495973429973,-616.9153894450518
2020-06-30,91411,-314.12140630150816,-132.707695794464,-233.22747685526207,-688.2264425646063
2020-06-30,91423,-51.693018286112114,633.0474070365136,579.2560960839058,2121.5695498898895
2020-06-30,91501,144.95261373798343,318.0375904490372,336.32211628734433,2042.5587141736262
2020-06-30,91502,285.1224832377926,526.5858085765889,217.2105742625103,-271.95272309619594
2020-06-30,91504,301.6118835924121,507.33207054643077,487.1780370846405,852.8897741259891
2020-06-30,91505,749.9097054108188,541.3578993918453,649.1138007042285,836.8559111389648
2020-06-30,91506,54.90789504760304,123.2337058165445,108.75533343703005,367.0179047706126
2020-06-30,91602,1014.1936290412548,639.1703392476242,1028.8605353312837,1227.531387290207
2020-06-30,91604,688.6437333337961,189.0196678606526,135.1732017001126,641.5929551243462
2020-06-30,91605,337.22660316852233,-198.15429080160135,-68.49394075473927,83.48929158682111
2020-06-30,91606,366.58449876949055,57.27313132061142,-132.71590690899112,97.3904961283434
2020-06-30,91607,258.75377070472234,300.9071091027811,567.2526571780538,1151.7197272404737
2020-06-30,91702,142.02878221625798,1.4419362822855155,191.78983669189057,289.55062964400327
2020-06-30,91706,-228.3924748794109,-78.01257276911052,53.26624065265617,-57.362386352274854
2020-06-30,91709,627.3655418434839,197.65747646310643,158.7031814073077,18.50461565918359
2020-06-30,91722,322.0303556875005,67.55828057565348,281.0369144049651,274.27202435443905
2020-06-30,91724,406.9966084303771,359.38706494891613,592.4632105188116,850.9049568876634
2020-06-30,91731,315.04998739656327,356.9695097061319,231.35645785843417,63.20309913903807
2020-06-30,91732,33.20573607607872,54.81452883079205,74.61497128657176,25.430311964234605
2020-06-30,91733,205.26222218269467,-225.22238681341352,105.03899454930205,-452.4502017299203
2020-06-30,91741,636.8579556097886,629.6895996211622,542.6462092502585,858.5001799865457
2020-06-30,91746,304.9635188004153,564.5619576325045,206.0908921080065,17.35899394384584
2020-06-30,91748,11.496534390673498,-151.34524710929563,107.64002249665518,112.18386164043987
2020-06-30,91750,29.559443720308042,354.8995841226468,262.66669441349774,590.2267399507597
2020-06-30,91754,183.64563555286196,519.6163803196184,156.44858197045596,264.2077683915886
2020-06-30,91755,-115.94885376761707,97.00200338699231,-532.720720988477,-170.93146598513079
2020-06-30,91762,58.16806357514644,309.6740741342532,214.41182224045156,221.53474002058286
2020-06-30,91763,291.98008912920693,102.27239499254584,26.530190030040746,9.551010973931389
2020-06-30,91765,105.02756697106442,329.0270557322305,386.40125132003357,513.1732994546804
2020-06-30,91770,-4.954419160303713,154.8527083096472,101.59008577898965,-133.61425362927397
2020-06-30,91773,-144.5023799258138,24.221840670712982,150.29488038763725,417.5736443748446
2020-06-30,91775,-676.7486187945685,-930.3133828670768,-371.80057230715374,397.6432490819039
2020-06-30,91776,359.29683436921647,519.6685899445232,734.5144151623572,663.3921081557849
2020-06-30,91780,-415.8672479219248,-685.9997338696243,-251.8048574248376,-1340.4185425431049
2020-06-30,91786,589.6029882593695,489.2647212239004,650.151093238019,864.9127189974255
2020-06-30,91790,854.3592791520465,267.1223037076857,256.2240270941973,616.3771493604678
2020-06-30,91791,523.7667778222566,223.92505575049543,364.8169855679034,636.1267509522671
2020-06-30,91801,428.8322029047447,479.61499271238006,548.1408492205094,396.78754233855733
2020-06-30,91803,121.95982497181733,379.5704113301324,314.3215127384053,330.81663142690974
2020-06-30,91906,540.1252794997301,109.05523004181792,-92.26277969630003,-241.4122156261884
2020-06-30,91913,97.43948137725238,96.69107321763423,133.8234080883375,-81.2209192126795
2020-06-30,91935,-63.749190084539585,-285.81462076111256,-364.5165834975343,-788.4839144545786
2020-06-30,91941,-82.05741146483957,196.9401389243173,-105.5487831680565,-298.35938520673795
2020-06-30,91942,-43.06257412001225,-101.24970248434796,-108.39402798939369,-116.11455944717791
2020-06-30,91945,-180.38631987954562,-251.7859963100949,-200.55869333182648,-294.92764546336366
2020-06-30,91977,1.9243081476114916,102.00096311740742,195.71451191793352,138.19511327902208
2020-06-30,92008,-49.1246285808066,194.29180723833082,53.21956200584677,112.55932969622616
2020-06-30,92009,-64.55875079265927,90.29804008585494,78.52735192349522,-99.81683048619472
2020-06-30,92014,-451.06602398114586,172.4188580160113,-48.745101156185214,653.6830160034016
2020-06-30,92024,-304.7701379040375,128.666208193442,-78.78793646943134,-278.9700652667191
2020-06-30,92025,-111.12735946828602,-130.79114261147902,-337.06580111444305,-494.26936067287704
2020-06-30,92028,222.56323269243705,113.18798833356115,54.159159455193375,373.9013549517367
2020-06-30,92037,-344.52860750379665,-687.4102466273941,-574.1345102282908,-1067.2476275789263
2020-06-30,92040,124.91326734023481,-37.24157977829309,-642.7458438064759,-678.6476407069789
2020-06-30,92054,-136.20950344351175,492.05686320047647,115.16692369451339,118.54510362257288
2020-06-30,92057,-42.60349883132518,-19.553601224944142,-70.10534045602655,-88.74395035511579
2020-06-30,92065,34.038041585792186,100.38660776088429,-274.06556720556705,-369.5678511910257
2020-06-30,92070,4.097894562467264,240.76188134626693,-197.50818111899028,-368.58687762651675
2020-06-30,92071,-78.07750050269885,-85.47185601210712,-157.4879226811281,-159.08429860099582
2020-06-30,92075,598.4158316868078,717.6340605554675,-40.804885849542266,857.7384550318351
2020-06-30,92078,-352.2933404378879,-186.34719905867001,-258.44131271490903,-373.4461439334632
2020-06-30,92081,0.36110221266137493,-101.83923321259738,40.52412536353864,-45.57408387441601
2020-06-30,92082,-302.9141785455166,291.54268476037674,44.03178985067441,170.26338511185935
2020-06-30,92084,381.5049337059771,331.37869966973386,254.42864851839335,197.53994371459532
2020-06-30,92091,-135.16853754889306,-167.4133573605861,-176.6794841072511,-844.3349853535739
2020-06-30,92101,22.718374299684992,177.53663949107,77.16859785978748,-421.5712486267908
2020-06-30,92103,-106.32120184646718,144.5913533515091,182.32446509571295,-56.69104017482084
2020-06-30,92104,-15.476461950596821,-536.3330843506302,-790.2974380826475,-1322.1987331479386
2020-06-30,92106,-352.0843836856879,2316.253662521913,1047.9217230659822,1104.1544030352395
2020-06-30,92107,-193.13288612302327,201.26984067214622,-161.45888598293016,-249.23730635863834
2020-06-30,92108,3.7392800920136113,-42.69354438704193,123.8044698559853,465.0887651721821
2020-06-30,92109,-55.43182924814564,-160.51844736009775,-187.48690323882573,-349.88350927643415
2020-06-30,92110,-214.28355444409826,-524.9610111065697,-540.4005022629009,-821.296459042553
2020-06-30,92115,-123.16988128293399,-201.76045905316434,-264.16553505321633,-278.10742940674044
2020-06-30,92116,121.4846818869402,49.12505467733856,-323.6948677084127,-139.04993775712296
2020-06-30,92117,-147.9196568564991,-351.56767046597673,-261.9339364165416,-307.26452640556533
2020-06-30,92118,1661.1202435525056,180.6200273059759,160.58170429679643,2594.531483009593
2020-06-30,92119,-76.07892327474167,-195.1078544673834,-367.3606365804362,-242.61536485788295
2020-06-30,92120,259.982677521514,260.679683301795,524.3190972650982,361.57779066222963
2020-06-30,92122,-44.618568692698005,89.09471705076372,52.579325731931156,205.88760929796885
2020-06-30,92124,59.39765595858913,-64.08708652430603,-148.7305998222835,-81.96700492988202
2020-06-30,92126,-334.7388103671889,-317.2208433784845,-402.13031116722226,-691.2349754616173
2020-06-30,92127,-37.43604326690181,-54.21050798466466,-151.41860063088643,-210.99824914647465
2020-06-30,92128,-391.106410612738,-467.6515757106014,-546.8712122339639,-870.2037512777224
2020-06-30,92130,-36.90891909250337,-43.337456217306844,42.35666648263125,9.054812218936307
2020-06-30,92131,-210.73236842034254,-422.62270055323563,-1010.6958378016037,-1534.8515259795697
2020-06-30,92211,-83.65579224173305,-145.96980147752495,-144.3100010819383,-163.1471566141168
2020-06-30,92220,-193.30685966048316,-62.500840731494954,-152.0643480192258,-19.135555304051344
2020-06-30,92234,-250.06238053971765,-376.30203378418963,-347.22657897693284,-434.696819815532
2020-06-30,92260,24.746279627363176,-38.09891992612198,-38.75605929421526,-182.20499146942484
2020-06-30,92262,-112.2902653376598,-167.99554899561022,-163.24196570683327,-333.96868025354485
2020-06-30,92264,-131.12236589608486,-181.03594106065825,-299.86549067325035,-561.9438313160995
2020-06-30,92270,140.06340406821272,-8.782471151700609,-124.54546740376888,-550.5606571933095
2020-06-30,92277,-177.55400856285607,-69.09603193181447,-3.97117132701188,-78.0204363436213
2020-06-30,92284,41.898615936090806,223.89623858550024,382.0969972794964,390.48786322746844
2020-06-30,92308,-94.05312622410487,35.2278971909158,48.655273971373106,307.91691197723344
2020-06-30,92314,191.16056011517034,96.33754376689795,249.17995111325902,308.64571625888726
2020-06-30,92315,-205.72136656231763,-122.85880470126811,4.146431812795144,-23.92916803664012
2020-06-30,92320,-10.741021440861884,78.6877983289545,-41.770677376818874,158.45842851558712
2020-06-30,92325,95.01721266982287,231.26877787355036,465.3143436088037,-72.43262848459457
2020-06-30,92341,-158.34229802392787,-201.08557692964908,-178.77312788480322,-249.07568710932932
2020-06-30,92352,59.837143998289555,170.40850333440343,43.030659189230235,-17.76237268340276
2020-06-30,92373,18.477081713003074,713.4102031395469,736.6498857889969,934.5896827030796
2020-06-30,92374,-388.2416871650194,363.66095023705856,259.9891136850653,396.64433619604347
2020-06-30,92386,103.94929128722572,104.61420153020651,189.03803898196327,67.38193330486288
2020-06-30,92391,-169.2871190158534,-136.0893758022218,-90.74206812004306,-327.02561882045103
2020-06-30,92399,166.5055763867951,112.48435197865098,149.23175109400233,309.5187380355635
2020-06-30,92407,-179.87508684104932,-212.253925821963,-4.5443002626486315,23.94437440670496
2020-06-30,92503,8.853664319116405,45.95362733868651,62.55843943370356,-32.94743280238897
2020-06-30,92504,-123.92965624261538,-113.85621414479402,-96.85671756265029,-258.5210846338722
2020-06-30,92592,223.33578601359272,95.22070460935556,203.2744232960234,162.02516438132963
2020-06-30,92596,6.9290143595084475,-77.4772474688443,-51.16373488059221,-76.51623416108484
2020-06-30,92603,-259.3686125784271,-163.81418869682574,-42.507692824280376,-260.9868392071061
2020-06-30,92604,212.62615424906966,229.70721734810724,512.6275568354359,372.36727006826817
2020-06-30,92606,90.92510393080215,10.744687175695436,514.5181689540902,814.1269524586513
2020-06-30,92610,111.33040616453914,193.89353879910618,41.57833761907532,105.82040206543819
2020-06-30,92612,166.85172523142407,222.12664939163957,400.4493267341999,169.69989842412386
2020-06-30,92614,79.91465043053098,-24.59668457628813,-40.924288018210255,234.32860586970705
2020-06-30,92618,121.43116482128987,440.19001888428846,663.6746529223934,1150.6239992518447
2020-06-30,92620,-61.831150721692126,353.7536350566019,438.4579371593038,383.6970722897534
2020-06-30,92626,94.93070633873398,66.65259343576207,339.33706417051917,169.4565802803129
2020-06-30,92627,580.4967661404733,169.19118653573798,250.01053425771235,303.390236029826
2020-06-30,92646,-247.3257072538679,402.1469308940934,399.1556164840324,257.10677143580796
2020-06-30,92648,328.0075144266983,418.7267262386666,529.3020128067321,940.4807470535679
2020-06-30,92651,-799.0126026206221,518.9622132029377,-1053.9135465764216,-1471.0735552838892
2020-06-30,92655,-576.5934299297598,129.26521527175575,364.4610662773543,345.86704978227374
2020-06-30,92672,136.14725211234423,407.1709982480873,645.2180064267076,1185.306140517222
2020-06-30,92677,-107.5458814654128,179.96023158528695,243.18951485679358,78.85133589458964
2020-06-30,92683,-363.4193520924744,558.4943587892119,1061.765280228758,1169.9488650525166
2020-06-30,92688,73.11359467132208,-24.751612295949904,137.06287132593673,290.7138235413201
2020-06-30,92692,267.48019855538433,282.0082932455682,418.2597766733287,506.3262937729841
2020-06-30,92805,245.42821047379053,127.52819730574205,353.2775181016499,172.4007744479069
2020-06-30,92806,1099.9083860607893,65.76850148162134,369.35723240261575,480.7396212778935
2020-06-30,92808,185.99374587253044,197.8459833597266,92.16145056932427,385.2804963798823
2020-06-30,92833,482.40454722479126,365.0002664905115,674.2612748045092,853.9312093100269
2020-06-30,92841,180.60065762082314,-185.0988717743503,9.842108818689884,77.96449421900466
2020-06-30,92843,583.6112135863225,276.21532069639034,247.99696924038855,470.249199707502
2020-06-30,92867,457.20654287493306,389.88623168497764,201.18989621323982,380.2818118682118
2020-06-30,92870,6.3249854276539965,279.3760958144536,350.71534949105506,440.4608560797852
2020-06-30,92886,-112.58253737860156,-145.83077193529596,112.96921698949433,8.202551696985672
2020-06-30,93001,157.53903979547206,187.62284547734168,-19.406280937314616,9.71787997260875
2020-06-30,93003,595.421449879155,-238.39439297068452,-221.80913593428684,123.26688301070314
2020-06-30,93010,-168.80636527060219,65.14078514400542,-198.82782239279194,-587.7590985189238
2020-06-30,93012,-340.6150408261696,72.47927678398317,-44.95772956973388,-275.19187990579735
2020-06-30,93021,-247.99967057667916,-101.64840567892782,-306.1605793056487,-528.9781871764636
2020-06-30,93022,-97.48479035334017,-12.078212613909967,228.36812532034904,35.84957004155138
2020-06-30,93023,-374.1836725469019,-276.629470432981,-223.68931382832503,-440.46919056218024
2020-06-30,93035,134.20979195491248,277.27061177033585,64.69122813761655,3.3761397020536728
2020-06-30,93036,145.59387672061192,-35.890099644692874,-41.86701929621571,11.44208909016319
2020-06-30,93063,36.51230871762774,54.37612507171506,-85.64724676275503,39.862585975902945
2020-06-30,93065,31.484688360428724,34.197060276888614,-88.81011427030062,-39.523152822873364
2020-06-30,93101,165.88039183724845,153.0063482753798,35.17378914677196,-382.9425030606789
2020-06-30,93105,66.70569815249837,-59.82279881405621,-159.3400365548468,-197.56221545704742
2020-06-30,93110,101.03863855697266,-105.73361286061414,85.04950676398211,176.84325799137895
2020-06-30,93111,-73.05874366960076,25.8207753428512,13.462961838230575,75.05936761263929
2020-06-30,93117,241.90611902175752,-136.90400860861746,-16.534675522585744,-165.4064214500186
2020-06-30,93222,-120.83998784973573,37.80216109540112,16.681759432220243,-118.1515856156674
2020-06-30,93277,55.003154886616336,-66.9672210282121,32.54347023651554,32.90336018596963
2020-06-30,93291,-131.92953831401957,-179.0018007448064,-160.66625436312407,-184.9631655700985
2020-06-30,93292,29.59160729856162,-3.7238212193572493,-136.44595110970823,-226.62491026000092
2020-06-30,93309,-57.99599614153147,-34.522547710127,-33.011909795400136,41.073006333385436
2020-06-30,93402,966.7664710481915,-196.32837319250638,-205.28888183389353,-509.74251160412473
2020-06-30,93405,-101.94518439411685,287.5498649883305,31.50834337028039,149.95367028902314
2020-06-30,93420,-889.1260573687659,-856.5532152678462,-857.2044613645746,-603.409080525755
2020-06-30,93422,12.025959073221411,-283.3713963479089,-255.59763561014506,-494.872181573252
2020-06-30,93433,-1482.3828741117939,-407.8394534960962,-511.8078750200468,-110.82936976006356
2020-06-30,93442,632.5403233180566,636.9491282631586,808.2929202367261,661.5939617572642
2020-06-30,93446,-132.14405252051333,-214.74114689400423,-333.007734879654,-353.54118025823334
2020-06-30,93449,-180.7938705196675,333.7178355083193,44.29952141809368,1092.4284027136746
2020-06-30,93454,-183.06054599371413,-150.78120229317918,-200.4476527304923,-215.4272779688137
2020-06-30,93463,-111.43622144807088,-136.44621865441513,190.1234335999414,68.43858804731424
2020-06-30,93536,-108.82726937095447,227.93150489268774,-20.211443265145714,-84.88014034703367
2020-06-30,93551,107.54278011415538,146.78624254889894,199.96264961821666,232.70101116420287
2020-06-30,93561,33.30531859748494,124.03393123411394,103.65673293025294,135.136919378685
2020-06-30,93612,-185.46251820253795,-92.94563141890706,-17.98476008360522,-31.685874951548282
2020-06-30,93618,-91.31362238672041,-149.34785099806024,-32.05858242275457,-5.681899282165656
