model,forecast_season,MSE,MAE,ForeMSE,ForeMAE
TBATS_hourly_season,-1.2363150254359638,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,-0.9512395786819283,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,-0.3822209473840559,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,0.3675015721702195,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,0.3814929628746455,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,0.561246889220655,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,0.7719641192170812,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,0.8174572585249891,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,0.6765418467182016,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,0.26636563582150785,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,-0.4607630880671323,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,58.35711528654327,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,88.45851516848438,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,103.08481076152287,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,118.08411033432102,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,132.4095858225313,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,129.73547267028295,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,97.57295847879928,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,84.56084866174396,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,76.05358775732155,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,83.43697650986292,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,86.90845449271127,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,62.3791507051244,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,8.17283757624611,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,-2.814012358224943,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,-0.8487616656984258,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,0.9601549334643522,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,2.4614278675518833,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,3.5345509773482036,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,4.093833361079021,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,4.092575479088566,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,3.5361306774743966,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,2.475050655109321,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,0.9977086917247604,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,-0.7731095598524789,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,57.15844618264553,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,86.63689306619199,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,100.96661607791799,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,116.01128040172492,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,130.69646248309243,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,128.63212456104822,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,97.23901480744638,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,85.05232092994063,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,77.323071025908,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,85.34632366475769,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,89.25164010136277,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,64.91196600319188,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,10.645483794341843,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,-0.6254803954321417,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,0.8841655732437843,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,2.1372791493387453,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,3.06306817372257,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,3.6205453134170753,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,3.792954346648628,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,3.5841133407183037,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,3.026248649930892,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,2.171018926393934,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,1.0832261139968082,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,-0.15858731484797062,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,58.38280578934116,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,88.48661157988997,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,103.3932894919306,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,118.91139717732634,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,133.9261156088526,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,132.0254133302207,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,100.62757421469576,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,88.28340220905937,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,80.2739171620793,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,87.93318786685134,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,91.43259733115588,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,66.68355816902323,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,12.034099036639965,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,0.42412180149100465,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,1.642468367186396,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,2.642637811219089,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,3.3342203606229717,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,3.65088836775422,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,3.550362045570637,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,3.01646085685676,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,2.0719433132496334,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,0.7730447254575452,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,-0.7953887480499517,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,-2.520291828304991,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,55.581170558219384,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,85.33944556033211,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,100.04500595183906,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,115.54780433022398,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,130.75887762459038,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,129.27105578960476,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,98.48335801206159,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,86.90299459415633,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,79.74604824277671,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,88.26634447654004,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,92.54827019408714,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,68.41966887309992,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,14.159082301276008,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,2.6608540085187116,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,3.699965473606383,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,4.252349541533633,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,4.2869643227465275,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,3.8301077831650616,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,2.9575191724162053,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,1.7850052455983274,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,0.467372082174613,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,-0.8220012647806598,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,-1.9104207784114422,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,-2.63843625159884,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,56.9732582048216,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,88.69808369847533,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,105.71794515723793,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,123.73026834012535,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,141.46229060834546,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,142.30845316384693,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,113.47388834501551,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,103.29600216537341,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,96.86317648889538,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,105.35813776370202,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,108.86009060668572,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,83.26057530048864,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,26.96678265787245,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,13.05601509513506,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,11.524051373979624,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,9.584684418102334,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,7.438734352071862,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,5.315328537529005,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,3.44336171485255,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,2.026047983624281,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,1.2300926675164234,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,1.1629482313353705,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,1.8590586291404918,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,3.280197147505156,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,65.16765778813998,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,99.03994266765358,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,117.8325592054218,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,137.02991255700152,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,155.20133185917393,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,155.65482459674746,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,125.5898312296867,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,113.41997595304966,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,104.3846624159419,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,109.87773995661946,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,110.2288072922313,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,81.59422356972898,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,22.634096838184377,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,6.641638500672741,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,3.7702226732973827,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,1.3176126785328535,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,-0.5127697602637937,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,-1.569953317167915,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,-1.7750734141750542,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
TBATS_hourly_season,-1.1306101419180479,886.7694173915046,17.8737560439932,417.53672304174944,12.899406741477073
