pred,MSE,MAE
-8.828409966546367,829.2162392175293,17.953642326119095
-8.524813869430687,829.2162392175293,17.953642326119095
-8.319574466797349,829.2162392175293,17.953642326119095
-8.180826924277923,829.2162392175293,17.953642326119095
-8.087029727890776,829.2162392175293,17.953642326119095
-8.023620215258454,829.2162392175293,17.953642326119095
-7.980753621723263,829.2162392175293,17.953642326119095
-7.951774612659335,829.2162392175293,17.953642326119095
-7.932183996819102,829.2162392175293,17.953642326119095
-7.918940195826707,829.2162392175293,17.953642326119095
-7.909987018134046,829.2162392175293,17.953642326119095
46.38445906257763,829.2162392175293,17.953642326119095
76.85582232636409,829.2162392175293,17.953642326119095
98.49607200857004,829.2162392175293,17.953642326119095
109.23769630330958,829.2162392175293,17.953642326119095
134.02677427089068,829.2162392175293,17.953642326119095
123.57428734121278,829.2162392175293,17.953642326119095
97.72379067178241,829.2162392175293,17.953642326119095
87.94410181539946,829.2162392175293,17.953642326119095
80.00398152666688,829.2162392175293,17.953642326119095
81.324374770654,829.2162392175293,17.953642326119095
89.90438399660525,829.2162392175293,17.953642326119095
64.39159537844611,829.2162392175293,17.953642326119095
4.875031446266231,829.2162392175293,17.953642326119095
-7.905523045833988,829.2162392175293,17.953642326119095
-7.876584294876281,829.2162392175293,17.953642326119095
-7.857020894635163,829.2162392175293,17.953642326119095
-7.8437954921444515,829.2162392175293,17.953642326119095
-7.8348547523504735,829.2162392175293,17.953642326119095
-7.828810563667382,829.2162392175293,17.953642326119095
-7.82472452406903,829.2162392175293,17.953642326119095
-7.821962247695026,829.2162392175293,17.953642326119095
-7.820094872065713,829.2162392175293,17.953642326119095
-7.818832474221033,829.2162392175293,17.953642326119095
-7.817979058179159,829.2162392175293,17.953642326119095
48.24129215858801,829.2162392175293,17.953642326119095
77.52775642538683,829.2162392175293,17.953642326119095
94.3967528752988,829.2162392175293,17.953642326119095
107.40234767647715,829.2162392175293,17.953642326119095
125.60063330983591,829.2162392175293,17.953642326119095
124.05360902689382,829.2162392175293,17.953642326119095
97.56725730704208,829.2162392175293,17.953642326119095
84.89962502142431,829.2162392175293,17.953642326119095
80.28966333654046,829.2162392175293,17.953642326119095
83.98607597819075,829.2162392175293,17.953642326119095
88.10792656834094,829.2162392175293,17.953642326119095
62.85097803982474,829.2162392175293,17.953642326119095
6.166078969462145,829.2162392175293,17.953642326119095
-4.924242109758271,829.2162392175293,17.953642326119095
-4.921486071001606,829.2162392175293,17.953642326119095
-4.919622912175036,829.2162392175293,17.953642326119095
-4.918363365006254,829.2162392175293,17.953642326119095
-4.917511876100548,829.2162392175293,17.953642326119095
-4.916936245926063,829.2162392175293,17.953642326119095
-4.916547103923673,829.2162392175293,17.953642326119095
-4.916284033110614,829.2162392175293,17.953642326119095
-4.91610618992674,829.2162392175293,17.953642326119095
-4.915985962989808,829.2162392175293,17.953642326119095
-4.915904686237731,829.2162392175293,17.953642326119095
51.311442486865914,829.2162392175293,17.953642326119095
80.48506031765292,829.2162392175293,17.953642326119095
96.89965721495155,829.2162392175293,17.953642326119095
110.12086537277891,829.2162392175293,17.953642326119095
127.69146433146233,829.2162392175293,17.953642326119095
126.992568551088,829.2162392175293,17.953642326119095
100.44565992528621,829.2162392175293,17.953642326119095
87.50298885427635,829.2162392175293,17.953642326119095
83.21018109873812,829.2162392175293,17.953642326119095
87.13287842545813,829.2162392175293,17.953642326119095
90.8301478384779,829.2162392175293,17.953642326119095
65.59756471786707,829.2162392175293,17.953642326119095
9.182344600120654,829.2162392175293,17.953642326119095
-7.80917431963892,829.2162392175293,17.953642326119095
-7.808911843076672,829.2162392175293,17.953642326119095
-7.808734401622864,829.2162392175293,17.953642326119095
-7.808614446266631,829.2162392175293,17.953642326119095
-7.808533353110658,829.2162392175293,17.953642326119095
-7.80847853188256,829.2162392175293,17.953642326119095
-7.808441471208152,829.2162392175293,17.953642326119095
-7.808416417161844,829.2162392175293,17.953642326119095
-7.808399479929953,829.2162392175293,17.953642326119095
-7.808388029890285,829.2162392175293,17.953642326119095
-7.808380289345116,829.2162392175293,17.953642326119095
48.434973915214556,829.2162392175293,17.953642326119095
77.5978446022711,829.2162392175293,17.953642326119095
93.96916589898419,829.2162392175293,17.953642326119095
107.21090840249835,829.2162392175293,17.953642326119095
124.72172843388779,829.2162392175293,17.953642326119095
124.10360577508098,829.2162392175293,17.953642326119095
97.55092989783677,829.2162392175293,17.953642326119095
84.58206498805731,829.2162392175293,17.953642326119095
80.31946198664939,829.2162392175293,17.953642326119095
84.2637099632072,829.2162392175293,17.953642326119095
87.92054358502905,829.2162392175293,17.953642326119095
62.69028095010936,829.2162392175293,17.953642326119095
6.300744217320737,829.2162392175293,17.953642326119095
-2.0217558810485183,829.2162392175293,17.953642326119095
-2.0217308835968257,829.2162392175293,17.953642326119095
-2.021713984624471,829.2162392175293,17.953642326119095
-2.0217025604493113,829.2162392175293,17.953642326119095
-2.021694837389271,829.2162392175293,17.953642326119095
-2.0216896163859577,829.2162392175293,17.953642326119095
-2.0216860868425552,829.2162392175293,17.953642326119095
-2.0216837007730835,829.2162392175293,17.953642326119095
-2.0216820877237804,829.2162392175293,17.953642326119095
-2.0216809972576026,829.2162392175293,17.953642326119095
-2.021680260072147,829.2162392175293,17.953642326119095
54.22319840439414,829.2162392175293,17.953642326119095
83.38504556689693,829.2162392175293,17.953642326119095
99.75224542996327,829.2162392175293,17.953642326119095
112.99594356071499,829.2162392175293,17.953642326119095
130.50107043293428,829.2162392175293,17.953642326119095
129.89064035508486,829.2162392175293,17.953642326119095
103.33741522274488,829.2162392175293,17.953642326119095
90.3660556932032,829.2162392175293,17.953642326119095
86.10632929866566,829.2162392175293,17.953642326119095
90.0526296921085,829.2162392175293,17.953642326119095
93.7056123349001,829.2162392175293,17.953642326119095
68.47557069582274,829.2162392175293,17.953642326119095
12.088479968762414,829.2162392175293,17.953642326119095
0.8716303776343324,829.2162392175293,17.953642326119095
0.8716327583139112,829.2162392175293,17.953642326119095
0.8716343677194942,829.2162392175293,17.953642326119095
0.8716354557224157,829.2162392175293,17.953642326119095
0.8716361912426436,829.2162392175293,17.953642326119095
0.8716366884747657,829.2162392175293,17.953642326119095
0.871637024617506,829.2162392175293,17.953642326119095
0.8716372518593438,829.2162392175293,17.953642326119095
0.8716374054811453,829.2162392175293,17.953642326119095
0.8716375093337518,829.2162392175293,17.953642326119095
0.8716375795410016,829.2162392175293,17.953642326119095
57.11666142882892,829.2162392175293,17.953642326119095
86.27841111403556,829.2162392175293,17.953642326119095
102.6452184645758,829.2162392175293,17.953642326119095
115.8891028431852,829.2162392175293,17.953642326119095
133.3936875166264,829.2162392175293,17.953642326119095
132.78399005626943,829.2162392175293,17.953642326119095
106.23071261458188,829.2162392175293,17.953642326119095
93.25911550521033,829.2162392175293,17.953642326119095
88.99966306976717,829.2162392175293,17.953642326119095
92.94615892901273,829.2162392175293,17.953642326119095
96.59877481653498,829.2162392175293,17.953642326119095
71.36875422441454,829.2162392175293,17.953642326119095
14.98189644733463,829.2162392175293,17.953642326119095
0.8716376146423457,829.2162392175293,17.953642326119095
0.8716378413708661,829.2162392175293,17.953642326119095
0.8716379946456492,829.2162392175293,17.953642326119095
0.8716380982636664,829.2162392175293,17.953642326119095
0.8716381683123267,829.2162392175293,17.953642326119095
0.8716382156671685,829.2162392175293,17.953642326119095
0.8716382476803552,829.2162392175293,17.953642326119095
0.8716382693221618,829.2162392175293,17.953642326119095
0.871638283952624,829.2162392175293,17.953642326119095
0.8716382938432226,829.2162392175293,17.953642326119095
0.8716383005295434,829.2162392175293,17.953642326119095
57.11667597676846,829.2162392175293,17.953642326119095
86.2784163785405,829.2162392175293,17.953642326119095
102.64518634740816,829.2162392175293,17.953642326119095
115.88908846368443,829.2162392175293,17.953642326119095
133.3936214997998,829.2162392175293,17.953642326119095
132.78399381165497,829.2162392175293,17.953642326119095
106.2307113881878,829.2162392175293,17.953642326119095
93.25909165245196,829.2162392175293,17.953642326119095
88.99966530802112,829.2162392175293,17.953642326119095
92.94617978282199,829.2162392175293,17.953642326119095
96.59876074171272,829.2162392175293,17.953642326119095
71.36874215403901,829.2162392175293,17.953642326119095
14.981906562390947,829.2162392175293,17.953642326119095
-7.808292503540589,829.2162392175293,17.953642326119095
-7.808292481947667,829.2162392175293,17.953642326119095
-7.8082924673502525,829.2162392175293,17.953642326119095
-7.808292457481997,829.2162392175293,17.953642326119095
-7.808292450810779,829.2162392175293,17.953642326119095
-7.80829244630085,829.2162392175293,17.953642326119095
-7.808292443252014,829.2162392175293,17.953642326119095
-7.808292441190915,829.2162392175293,17.953642326119095
-7.808292439797555,829.2162392175293,17.953642326119095
-7.808292438855606,829.2162392175293,17.953642326119095
-7.808292438218821,829.2162392175293,17.953642326119095
48.43674655485593,829.2162392175293,17.953642326119095
77.59848607250251,829.2162392175293,17.953642326119095
93.9652524812559,829.2162392175293,17.953642326119095
107.2091562868124,829.2162392175293,17.953642326119095
124.71368440514941,829.2162392175293,17.953642326119095
124.10406336189314,829.2162392175293,17.953642326119095
97.55078046397676,829.2162392175293,17.953642326119095
84.57915857337633,829.2162392175293,17.953642326119095
80.31973471377239,829.2162392175293,17.953642326119095
84.26625096146088,829.2162392175293,17.953642326119095
87.91882859385734,829.2162392175293,17.953642326119095
62.68881019708091,829.2162392175293,17.953642326119095
6.301976718304385,829.2162392175293,17.953642326119095
-7.808292437900452,829.2162392175293,17.953642326119095
-7.80829243584401,829.2162392175293,17.953642326119095
-7.808292434453797,829.2162392175293,17.953642326119095
-7.808292433513973,829.2162392175293,17.953642326119095
-7.808292432878627,829.2162392175293,17.953642326119095
-7.8082924324491145,829.2162392175293,17.953642326119095
-7.808292432158755,829.2162392175293,17.953642326119095
-7.808292431962464,829.2162392175293,17.953642326119095
-7.808292431829763,829.2162392175293,17.953642326119095
-7.808292431740053,829.2162392175293,17.953642326119095
-7.8082924316794085,829.2162392175293,17.953642326119095
48.436746686806686,829.2162392175293,17.953642326119095
77.59848612025192,829.2162392175293,17.953642326119095
93.96525218995109,829.2162392175293,17.953642326119095
107.20915615638938,829.2162392175293,17.953642326119095
124.71368380637247,829.2162392175293,17.953642326119095
124.10406339595473,829.2162392175293,17.953642326119095
97.55078045285329,829.2162392175293,17.953642326119095
84.57915835703025,829.2162392175293,17.953642326119095
80.3197347340735,829.2162392175293,17.953642326119095
84.2662511506063,829.2162392175293,17.953642326119095
87.91882846619778,829.2162392175293,17.953642326119095
62.68881008760181,829.2162392175293,17.953642326119095
6.301976810048604,829.2162392175293,17.953642326119095
-4.9149821625113965,829.2162392175293,17.953642326119095
-4.914982162315546,829.2162392175293,17.953642326119095
-4.914982162183147,829.2162392175293,17.953642326119095
-4.914982162093644,829.2162392175293,17.953642326119095
-4.914982162033134,829.2162392175293,17.953642326119095
-4.914982161992228,829.2162392175293,17.953642326119095
-4.9149821619645735,829.2162392175293,17.953642326119095
-4.914982161945879,829.2162392175293,17.953642326119095
-4.914982161933242,829.2162392175293,17.953642326119095
-4.914982161924698,829.2162392175293,17.953642326119095
-4.914982161918925,829.2162392175293,17.953642326119095
51.330056968510966,829.2162392175293,17.953642326119095
80.49179639393711,829.2162392175293,17.953642326119095
96.85856243134583,829.2162392175293,17.953642326119095
110.10246641310599,829.2162392175293,17.953642326119095
127.6069940184845,829.2162392175293,17.953642326119095
126.99737366833634,829.2162392175293,17.953642326119095
100.4440907209316,829.2162392175293,17.953642326119095
87.4724686055638,829.2162392175293,17.953642326119095
